order_id,customer_id,order_date,due_date,order_status,order_total,delivery_status,delay_reason_id,root_cause_id,category,description,severity_level
31767,6459,2025-06-30,2025-07-03,Completed,5899.92,On-Time,5,5,Vendor,Vendor Delay,High
31773,213,2024-11-20,2024-11-22,Completed,9006.47,On-Time,5,5,Vendor,Vendor Delay,High
31778,10139,2025-05-17,2025-05-21,Completed,2825.38,On-Time,5,5,Vendor,Vendor Delay,High
31779,15324,2025-05-08,2025-05-10,Completed,7219.41,On-Time,5,5,Vendor,Vendor Delay,High
31783,18353,2025-02-27,2025-03-02,Completed,3824.66,On-Time,5,5,Vendor,Vendor Delay,High
31785,18184,2024-09-27,2024-09-28,Completed,8004.96,On-Time,5,5,Vendor,Vendor Delay,High
31787,14804,2025-06-28,2025-07-02,Completed,5048.81,On-Time,5,5,Vendor,Vendor Delay,High
31792,18211,2024-12-28,2024-12-29,Delayed,11284.47,Delayed,5,5,Vendor,Vendor Delay,High
31801,18192,2025-02-01,2025-02-06,Completed,1769.74,On-Time,5,5,Vendor,Vendor Delay,High
31805,8506,2025-01-07,2025-01-09,Completed,5773.5,On-Time,5,5,Vendor,Vendor Delay,High
31806,8506,2024-07-01,2024-07-03,Completed,2354.55,On-Time,5,5,Vendor,Vendor Delay,High
31807,4079,2024-07-20,2024-07-22,Completed,7582.14,On-Time,5,5,Vendor,Vendor Delay,High
31823,13438,2024-07-01,2024-07-04,Completed,4539.41,On-Time,5,5,Vendor,Vendor Delay,High
31831,12380,2025-03-02,2025-03-03,Completed,2675.4,On-Time,5,5,Vendor,Vendor Delay,High
31832,9081,2025-03-24,2025-03-29,Cancelled,483.18,Lost,5,5,Vendor,Vendor Delay,High
31836,8912,2025-01-12,2025-01-17,Completed,7322.68,On-Time,5,5,Vendor,Vendor Delay,High
31839,7614,2025-06-15,2025-06-17,Completed,8001.19,On-Time,5,5,Vendor,Vendor Delay,High
31843,2619,2024-09-11,2024-09-14,Completed,8491.23,On-Time,5,5,Vendor,Vendor Delay,High
31849,19018,2025-02-11,2025-02-14,Delayed,5174.2,Delayed,5,5,Vendor,Vendor Delay,High
31851,8604,2025-05-12,2025-05-17,Completed,683.35,On-Time,5,5,Vendor,Vendor Delay,High
31852,17919,2024-10-30,2024-11-03,Completed,1765.42,On-Time,5,5,Vendor,Vendor Delay,High
31855,15454,2025-01-23,2025-01-27,Cancelled,1191.44,Lost,5,5,Vendor,Vendor Delay,High
31857,10631,2025-03-17,2025-03-19,Cancelled,3850.5,Lost,5,5,Vendor,Vendor Delay,High
31859,3021,2024-11-03,2024-11-06,Completed,5208.68,On-Time,5,5,Vendor,Vendor Delay,High
31862,18046,2024-07-09,2024-07-12,Completed,402.54,On-Time,5,5,Vendor,Vendor Delay,High
31866,11560,2024-07-14,2024-07-16,Completed,4214.2,On-Time,5,5,Vendor,Vendor Delay,High
31871,3516,2024-12-16,2024-12-21,Completed,9099.61,On-Time,5,5,Vendor,Vendor Delay,High
31872,5604,2025-05-11,2025-05-12,Delayed,2302.33,Delayed,5,5,Vendor,Vendor Delay,High
31873,3274,2024-09-01,2024-09-03,Completed,9134.08,On-Time,5,5,Vendor,Vendor Delay,High
31881,4598,2025-05-08,2025-05-12,Completed,7884.39,On-Time,5,5,Vendor,Vendor Delay,High
31885,10306,2025-03-04,2025-03-05,Delayed,1372.82,Delayed,5,5,Vendor,Vendor Delay,High
31889,8068,2025-03-10,2025-03-15,Completed,608.44,On-Time,5,5,Vendor,Vendor Delay,High
31908,760,2025-03-02,2025-03-05,Completed,3241.94,On-Time,5,5,Vendor,Vendor Delay,High
31909,15006,2025-04-26,2025-04-28,Completed,9426.7,On-Time,5,5,Vendor,Vendor Delay,High
31913,15783,2025-02-20,2025-02-24,Completed,2436.41,On-Time,5,5,Vendor,Vendor Delay,High
31916,11027,2025-05-17,2025-05-18,Completed,420.48,On-Time,5,5,Vendor,Vendor Delay,High
31917,12464,2025-02-16,2025-02-18,Completed,9233.55,On-Time,5,5,Vendor,Vendor Delay,High
31920,17916,2025-03-21,2025-03-22,Cancelled,4370.12,Lost,5,5,Vendor,Vendor Delay,High
31925,14280,2024-07-17,2024-07-22,Delayed,11800.09,Delayed,5,5,Vendor,Vendor Delay,High
31926,6704,2024-07-09,2024-07-14,Completed,2783.34,On-Time,5,5,Vendor,Vendor Delay,High
31931,11342,2025-01-03,2025-01-05,Completed,1713.02,On-Time,5,5,Vendor,Vendor Delay,High
31932,14104,2025-05-03,2025-05-06,Completed,5520.68,On-Time,5,5,Vendor,Vendor Delay,High
31936,1371,2025-01-21,2025-01-26,Completed,4680.56,On-Time,5,5,Vendor,Vendor Delay,High
31938,946,2025-02-09,2025-02-11,Delayed,3666.29,Delayed,5,5,Vendor,Vendor Delay,High
31943,16441,2024-12-21,2024-12-26,Completed,3067.46,On-Time,5,5,Vendor,Vendor Delay,High
31945,1982,2025-03-04,2025-03-07,Completed,4494.65,On-Time,5,5,Vendor,Vendor Delay,High
31946,12819,2024-11-11,2024-11-13,Delayed,9074.76,Delayed,5,5,Vendor,Vendor Delay,High
31952,13578,2024-09-17,2024-09-19,Completed,1436.36,On-Time,5,5,Vendor,Vendor Delay,High
31954,11119,2025-05-01,2025-05-05,Completed,9014.73,On-Time,5,5,Vendor,Vendor Delay,High
31964,1551,2025-01-11,2025-01-15,Completed,8188.28,On-Time,5,5,Vendor,Vendor Delay,High
31977,11673,2025-05-08,2025-05-10,Completed,4075.34,On-Time,5,5,Vendor,Vendor Delay,High
31984,2314,2024-11-08,2024-11-12,Completed,8361.61,On-Time,5,5,Vendor,Vendor Delay,High
31993,1219,2024-08-18,2024-08-22,Completed,5667.45,On-Time,5,5,Vendor,Vendor Delay,High
31995,13083,2024-08-29,2024-08-30,Completed,2253.3,On-Time,5,5,Vendor,Vendor Delay,High
31997,8039,2024-11-02,2024-11-03,Completed,1560.87,On-Time,5,5,Vendor,Vendor Delay,High
32008,839,2024-08-23,2024-08-27,Delayed,2107.49,Delayed,5,5,Vendor,Vendor Delay,High
32013,8284,2025-01-22,2025-01-24,Completed,1783.66,On-Time,5,5,Vendor,Vendor Delay,High
32027,15289,2025-04-15,2025-04-17,Completed,1642.77,On-Time,5,5,Vendor,Vendor Delay,High
32043,13648,2024-12-22,2024-12-26,Completed,3386.88,On-Time,5,5,Vendor,Vendor Delay,High
32046,831,2024-08-23,2024-08-27,Completed,5587.48,On-Time,5,5,Vendor,Vendor Delay,High
32049,11206,2024-12-24,2024-12-27,Delayed,1480.65,Delayed,5,5,Vendor,Vendor Delay,High
32053,2585,2025-01-18,2025-01-19,Cancelled,2196.74,Lost,5,5,Vendor,Vendor Delay,High
32055,19198,2025-03-25,2025-03-28,Completed,1453.25,On-Time,5,5,Vendor,Vendor Delay,High
32060,15383,2024-07-29,2024-08-03,Delayed,4843.87,Delayed,5,5,Vendor,Vendor Delay,High
32063,10309,2024-09-27,2024-09-29,Completed,4017.8,On-Time,5,5,Vendor,Vendor Delay,High
32069,2198,2024-08-27,2024-08-30,Cancelled,356.98,Lost,5,5,Vendor,Vendor Delay,High
32072,207,2024-11-09,2024-11-12,Completed,5528.07,On-Time,5,5,Vendor,Vendor Delay,High
32076,10075,2025-01-09,2025-01-10,Completed,3237.16,On-Time,5,5,Vendor,Vendor Delay,High
32080,11640,2024-10-31,2024-11-04,Completed,7573.24,On-Time,5,5,Vendor,Vendor Delay,High
32084,8037,2025-01-22,2025-01-23,Completed,11711.88,On-Time,5,5,Vendor,Vendor Delay,High
32088,19948,2025-03-02,2025-03-03,Completed,4719.09,On-Time,5,5,Vendor,Vendor Delay,High
32099,8523,2024-09-20,2024-09-24,Completed,1748.36,On-Time,5,5,Vendor,Vendor Delay,High
32106,16783,2025-03-03,2025-03-08,Completed,4470.1,On-Time,5,5,Vendor,Vendor Delay,High
32116,15505,2025-03-22,2025-03-25,Cancelled,8089.36,Lost,5,5,Vendor,Vendor Delay,High
32142,3480,2025-05-21,2025-05-24,Completed,5204.43,On-Time,5,5,Vendor,Vendor Delay,High
32146,12443,2025-05-23,2025-05-25,Completed,3052.86,On-Time,5,5,Vendor,Vendor Delay,High
32148,5856,2025-06-03,2025-06-08,Completed,2740.2,On-Time,5,5,Vendor,Vendor Delay,High
32151,4105,2025-01-25,2025-01-28,Delayed,5769.7,Delayed,5,5,Vendor,Vendor Delay,High
32156,6903,2024-08-25,2024-08-30,Completed,5384.72,On-Time,5,5,Vendor,Vendor Delay,High
32167,6112,2024-11-27,2024-11-28,Completed,6795.46,On-Time,5,5,Vendor,Vendor Delay,High
32169,12401,2024-11-19,2024-11-21,Completed,1620.29,On-Time,5,5,Vendor,Vendor Delay,High
32171,5807,2024-11-06,2024-11-08,Completed,8049.37,On-Time,5,5,Vendor,Vendor Delay,High
32176,5915,2025-05-24,2025-05-26,Completed,7626.2,On-Time,5,5,Vendor,Vendor Delay,High
32181,10491,2025-03-06,2025-03-11,Completed,4150.75,On-Time,5,5,Vendor,Vendor Delay,High
32182,7714,2025-01-20,2025-01-23,Completed,260.83,On-Time,5,5,Vendor,Vendor Delay,High
32186,6414,2024-12-18,2024-12-23,Completed,11368.87,On-Time,5,5,Vendor,Vendor Delay,High
32190,19775,2024-10-29,2024-11-03,Delayed,3158.48,Delayed,5,5,Vendor,Vendor Delay,High
32195,18687,2024-10-17,2024-10-21,Delayed,1003.71,Delayed,5,5,Vendor,Vendor Delay,High
32196,3069,2024-11-12,2024-11-15,Completed,5389.76,On-Time,5,5,Vendor,Vendor Delay,High
32222,5025,2025-01-27,2025-01-28,Completed,4875.34,On-Time,5,5,Vendor,Vendor Delay,High
32226,11545,2025-06-22,2025-06-26,Completed,2503.55,On-Time,5,5,Vendor,Vendor Delay,High
32228,16171,2024-11-28,2024-11-29,Completed,746.45,On-Time,5,5,Vendor,Vendor Delay,High
32240,19449,2025-02-12,2025-02-14,Cancelled,10195.17,Lost,5,5,Vendor,Vendor Delay,High
32242,18553,2025-06-02,2025-06-05,Completed,1340.47,On-Time,5,5,Vendor,Vendor Delay,High
32245,536,2025-05-02,2025-05-04,Completed,6116.95,On-Time,5,5,Vendor,Vendor Delay,High
32252,3924,2025-01-01,2025-01-02,Completed,8300.97,On-Time,5,5,Vendor,Vendor Delay,High
32258,11875,2025-02-15,2025-02-16,Completed,895.65,On-Time,5,5,Vendor,Vendor Delay,High
32263,17003,2025-06-10,2025-06-14,Completed,3637.27,On-Time,5,5,Vendor,Vendor Delay,High
32281,5032,2024-07-30,2024-07-31,Cancelled,6604.82,Lost,5,5,Vendor,Vendor Delay,High
32282,19296,2024-09-05,2024-09-06,Delayed,6261.44,Delayed,5,5,Vendor,Vendor Delay,High
32289,9980,2024-09-17,2024-09-18,Completed,1463.39,On-Time,5,5,Vendor,Vendor Delay,High
32290,710,2024-12-13,2024-12-16,Completed,6375.63,On-Time,5,5,Vendor,Vendor Delay,High
32291,16037,2024-07-26,2024-07-28,Completed,2312.72,On-Time,5,5,Vendor,Vendor Delay,High
32299,18407,2024-12-03,2024-12-07,Completed,4068.39,On-Time,5,5,Vendor,Vendor Delay,High
32304,15648,2024-11-05,2024-11-06,Cancelled,3178.9,Lost,5,5,Vendor,Vendor Delay,High
32311,553,2025-01-27,2025-01-31,Delayed,3387.09,Delayed,5,5,Vendor,Vendor Delay,High
32313,19426,2024-12-27,2024-12-29,Completed,2564.04,On-Time,5,5,Vendor,Vendor Delay,High
32314,13335,2024-10-11,2024-10-13,Delayed,4379.9,Delayed,5,5,Vendor,Vendor Delay,High
32320,2862,2024-12-18,2024-12-21,Completed,2716.95,On-Time,5,5,Vendor,Vendor Delay,High
32325,14649,2025-01-30,2025-02-03,Completed,3650.12,On-Time,5,5,Vendor,Vendor Delay,High
32330,4859,2024-09-24,2024-09-26,Completed,257.72,On-Time,5,5,Vendor,Vendor Delay,High
32332,10373,2024-11-27,2024-12-02,Delayed,9143.06,Delayed,5,5,Vendor,Vendor Delay,High
32333,16821,2024-09-29,2024-10-02,Completed,2886.54,On-Time,5,5,Vendor,Vendor Delay,High
32334,17072,2024-10-20,2024-10-23,Completed,6623.1,On-Time,5,5,Vendor,Vendor Delay,High
32342,1817,2024-08-30,2024-09-03,Cancelled,5268.25,Lost,5,5,Vendor,Vendor Delay,High
32345,13069,2024-10-21,2024-10-24,Completed,2074.13,On-Time,5,5,Vendor,Vendor Delay,High
32348,3886,2025-01-10,2025-01-12,Completed,4548.13,On-Time,5,5,Vendor,Vendor Delay,High
32350,7310,2024-09-10,2024-09-12,Completed,6250.08,On-Time,5,5,Vendor,Vendor Delay,High
32354,6238,2024-10-26,2024-10-30,Delayed,3337.28,Delayed,5,5,Vendor,Vendor Delay,High
32362,9719,2025-03-24,2025-03-29,Completed,869.33,On-Time,5,5,Vendor,Vendor Delay,High
32363,5395,2025-02-25,2025-02-27,Completed,2440.58,On-Time,5,5,Vendor,Vendor Delay,High
32371,6060,2025-03-22,2025-03-23,Completed,4950.3,On-Time,5,5,Vendor,Vendor Delay,High
32385,7898,2024-10-31,2024-11-05,Completed,6116.75,On-Time,5,5,Vendor,Vendor Delay,High
32386,19362,2025-06-28,2025-07-03,Completed,4624.79,On-Time,5,5,Vendor,Vendor Delay,High
32390,10869,2025-06-21,2025-06-26,Completed,4855.86,On-Time,5,5,Vendor,Vendor Delay,High
32391,1619,2024-08-11,2024-08-12,Cancelled,4609.29,Lost,5,5,Vendor,Vendor Delay,High
32399,2246,2025-04-27,2025-04-30,Completed,1829.1,On-Time,5,5,Vendor,Vendor Delay,High
32400,13210,2025-01-08,2025-01-10,Completed,2079.28,On-Time,5,5,Vendor,Vendor Delay,High
32403,15150,2025-03-12,2025-03-16,Completed,2511.72,On-Time,5,5,Vendor,Vendor Delay,High
32411,11121,2025-02-06,2025-02-08,Completed,7114.69,On-Time,5,5,Vendor,Vendor Delay,High
32416,7674,2024-08-29,2024-08-30,Completed,7381.37,On-Time,5,5,Vendor,Vendor Delay,High
32423,8518,2025-05-05,2025-05-09,Completed,7181.8,On-Time,5,5,Vendor,Vendor Delay,High
32429,14890,2024-09-07,2024-09-09,Completed,1254.39,On-Time,5,5,Vendor,Vendor Delay,High
32432,13294,2025-02-27,2025-03-03,Completed,7918.88,On-Time,5,5,Vendor,Vendor Delay,High
32434,14976,2024-12-25,2024-12-26,Completed,6359.19,On-Time,5,5,Vendor,Vendor Delay,High
32435,10124,2025-06-19,2025-06-20,Completed,4041.02,On-Time,5,5,Vendor,Vendor Delay,High
32436,18999,2025-03-09,2025-03-13,Completed,908.52,On-Time,5,5,Vendor,Vendor Delay,High
32449,18912,2024-07-22,2024-07-27,Completed,6799.86,On-Time,5,5,Vendor,Vendor Delay,High
32452,17177,2025-06-24,2025-06-26,Completed,7493.81,On-Time,5,5,Vendor,Vendor Delay,High
32455,3507,2025-05-03,2025-05-08,Completed,9951.68,On-Time,5,5,Vendor,Vendor Delay,High
32460,4935,2025-01-14,2025-01-15,Completed,3627.8,On-Time,5,5,Vendor,Vendor Delay,High
32463,9954,2025-04-25,2025-04-27,Delayed,5753.17,Delayed,5,5,Vendor,Vendor Delay,High
32467,1904,2024-10-07,2024-10-10,Delayed,3873.27,Delayed,5,5,Vendor,Vendor Delay,High
32471,15158,2024-12-09,2024-12-14,Completed,1670.58,On-Time,5,5,Vendor,Vendor Delay,High
32476,9614,2024-10-30,2024-11-02,Completed,5782.95,On-Time,5,5,Vendor,Vendor Delay,High
32480,537,2025-06-03,2025-06-04,Completed,6258.84,On-Time,5,5,Vendor,Vendor Delay,High
32482,10540,2024-08-10,2024-08-15,Cancelled,5959.7,Lost,5,5,Vendor,Vendor Delay,High
32484,17870,2025-04-02,2025-04-03,Completed,6448.65,On-Time,5,5,Vendor,Vendor Delay,High
32487,14549,2025-05-10,2025-05-12,Completed,4636.61,On-Time,5,5,Vendor,Vendor Delay,High
32488,11820,2024-12-29,2025-01-02,Completed,3015.84,On-Time,5,5,Vendor,Vendor Delay,High
32497,16009,2025-05-20,2025-05-23,Completed,3246.7,On-Time,5,5,Vendor,Vendor Delay,High
32531,14108,2024-09-06,2024-09-10,Delayed,1368.42,Delayed,5,5,Vendor,Vendor Delay,High
32535,18345,2025-05-17,2025-05-18,Completed,687.3,On-Time,5,5,Vendor,Vendor Delay,High
32536,3008,2024-08-12,2024-08-13,Completed,5968.88,On-Time,5,5,Vendor,Vendor Delay,High
32539,5091,2025-04-10,2025-04-13,Completed,1910.3,On-Time,5,5,Vendor,Vendor Delay,High
32544,7457,2024-08-09,2024-08-14,Completed,7729.85,On-Time,5,5,Vendor,Vendor Delay,High
32550,6370,2025-03-03,2025-03-04,Completed,6264.01,On-Time,5,5,Vendor,Vendor Delay,High
32557,11198,2024-10-25,2024-10-29,Completed,8619.44,On-Time,5,5,Vendor,Vendor Delay,High
32560,1469,2025-01-16,2025-01-21,Completed,4039.03,On-Time,5,5,Vendor,Vendor Delay,High
32564,6430,2024-12-22,2024-12-25,Cancelled,3830.93,Lost,5,5,Vendor,Vendor Delay,High
32569,18931,2025-01-11,2025-01-13,Completed,1235.28,On-Time,5,5,Vendor,Vendor Delay,High
32573,18624,2024-12-03,2024-12-07,Completed,3401.64,On-Time,5,5,Vendor,Vendor Delay,High
32574,18799,2024-12-09,2024-12-12,Completed,1076.74,On-Time,5,5,Vendor,Vendor Delay,High
32584,8931,2025-01-24,2025-01-25,Cancelled,3260.62,Lost,5,5,Vendor,Vendor Delay,High
32587,16167,2025-04-09,2025-04-13,Completed,3063.73,On-Time,5,5,Vendor,Vendor Delay,High
32597,13724,2024-07-09,2024-07-11,Delayed,1257.91,Delayed,5,5,Vendor,Vendor Delay,High
32600,7395,2025-06-14,2025-06-18,Completed,3360.04,On-Time,5,5,Vendor,Vendor Delay,High
32615,11018,2024-07-29,2024-08-03,Completed,498.49,On-Time,5,5,Vendor,Vendor Delay,High
32618,16971,2024-11-28,2024-12-01,Completed,3189.78,On-Time,5,5,Vendor,Vendor Delay,High
32620,12328,2024-11-27,2024-12-01,Delayed,7090.16,Delayed,5,5,Vendor,Vendor Delay,High
32627,1737,2024-08-31,2024-09-04,Completed,1888.36,On-Time,5,5,Vendor,Vendor Delay,High
32628,16504,2024-11-29,2024-12-04,Completed,5133.02,On-Time,5,5,Vendor,Vendor Delay,High
32635,2799,2025-05-17,2025-05-21,Completed,4435.76,On-Time,5,5,Vendor,Vendor Delay,High
32643,14149,2025-05-16,2025-05-21,Completed,6836.4,On-Time,5,5,Vendor,Vendor Delay,High
32644,7501,2024-10-28,2024-10-30,Completed,797.08,On-Time,5,5,Vendor,Vendor Delay,High
32649,5263,2024-08-29,2024-08-30,Completed,5775.11,On-Time,5,5,Vendor,Vendor Delay,High
32654,11749,2025-02-19,2025-02-22,Delayed,4281.18,Delayed,5,5,Vendor,Vendor Delay,High
32657,13927,2024-12-09,2024-12-13,Completed,2699.38,On-Time,5,5,Vendor,Vendor Delay,High
32659,10506,2024-08-06,2024-08-07,Completed,4606.24,On-Time,5,5,Vendor,Vendor Delay,High
32665,8186,2025-04-08,2025-04-10,Completed,7556.58,On-Time,5,5,Vendor,Vendor Delay,High
32667,4656,2025-02-01,2025-02-02,Completed,5522.58,On-Time,5,5,Vendor,Vendor Delay,High
32670,14578,2024-09-10,2024-09-12,Completed,9229.0,On-Time,5,5,Vendor,Vendor Delay,High
32671,10420,2024-11-10,2024-11-12,Completed,4443.5,On-Time,5,5,Vendor,Vendor Delay,High
32672,14911,2024-07-27,2024-07-30,Completed,4600.24,On-Time,5,5,Vendor,Vendor Delay,High
32675,17370,2024-10-23,2024-10-27,Completed,3535.98,On-Time,5,5,Vendor,Vendor Delay,High
32683,14620,2025-06-01,2025-06-06,Completed,5741.65,On-Time,5,5,Vendor,Vendor Delay,High
32688,7388,2024-12-23,2024-12-26,Completed,4453.15,On-Time,5,5,Vendor,Vendor Delay,High
32690,7624,2025-05-22,2025-05-27,Completed,1159.23,On-Time,5,5,Vendor,Vendor Delay,High
32693,6816,2024-09-25,2024-09-29,Completed,1233.16,On-Time,5,5,Vendor,Vendor Delay,High
32699,5590,2025-02-10,2025-02-11,Completed,9521.6,On-Time,5,5,Vendor,Vendor Delay,High
32705,11988,2024-07-23,2024-07-27,Delayed,5815.58,Delayed,5,5,Vendor,Vendor Delay,High
32708,8732,2025-01-08,2025-01-10,Completed,11421.7,On-Time,5,5,Vendor,Vendor Delay,High
32711,1024,2024-11-19,2024-11-22,Completed,5550.15,On-Time,5,5,Vendor,Vendor Delay,High
32715,12959,2025-04-11,2025-04-12,Completed,2907.29,On-Time,5,5,Vendor,Vendor Delay,High
32718,14074,2024-12-12,2024-12-13,Completed,4280.4,On-Time,5,5,Vendor,Vendor Delay,High
32720,6066,2024-08-01,2024-08-05,Delayed,792.1,Delayed,5,5,Vendor,Vendor Delay,High
32722,10020,2024-07-21,2024-07-22,Completed,7911.22,On-Time,5,5,Vendor,Vendor Delay,High
32723,17232,2025-02-04,2025-02-06,Completed,4214.33,On-Time,5,5,Vendor,Vendor Delay,High
32730,9589,2025-05-26,2025-05-28,Completed,2982.71,On-Time,5,5,Vendor,Vendor Delay,High
32737,13545,2024-09-23,2024-09-25,Delayed,2127.55,Delayed,5,5,Vendor,Vendor Delay,High
32743,16077,2025-04-18,2025-04-21,Completed,4339.72,On-Time,5,5,Vendor,Vendor Delay,High
32747,19478,2025-04-02,2025-04-06,Completed,5185.78,On-Time,5,5,Vendor,Vendor Delay,High
32754,8026,2025-04-05,2025-04-08,Completed,8524.68,On-Time,5,5,Vendor,Vendor Delay,High
32772,12871,2025-05-05,2025-05-06,Delayed,8344.33,Delayed,5,5,Vendor,Vendor Delay,High
32774,4933,2025-03-21,2025-03-24,Completed,10472.49,On-Time,5,5,Vendor,Vendor Delay,High
32785,9268,2025-02-07,2025-02-08,Completed,6455.14,On-Time,5,5,Vendor,Vendor Delay,High
32791,11123,2025-02-19,2025-02-21,Completed,7457.07,On-Time,5,5,Vendor,Vendor Delay,High
32793,6739,2025-06-10,2025-06-14,Completed,5975.52,On-Time,5,5,Vendor,Vendor Delay,High
32801,13601,2024-08-27,2024-08-28,Completed,7437.71,On-Time,5,5,Vendor,Vendor Delay,High
32804,10735,2024-08-23,2024-08-25,Completed,1344.6,On-Time,5,5,Vendor,Vendor Delay,High
32808,8300,2024-10-17,2024-10-21,Completed,10135.34,On-Time,5,5,Vendor,Vendor Delay,High
32809,7228,2024-07-22,2024-07-23,Completed,5384.06,On-Time,5,5,Vendor,Vendor Delay,High
32823,990,2025-04-09,2025-04-12,Completed,10693.79,On-Time,5,5,Vendor,Vendor Delay,High
32841,10565,2025-05-07,2025-05-08,Completed,3294.5,On-Time,5,5,Vendor,Vendor Delay,High
32848,652,2024-07-02,2024-07-07,Cancelled,7539.85,Lost,5,5,Vendor,Vendor Delay,High
32855,10252,2024-12-01,2024-12-02,Completed,3618.2,On-Time,5,5,Vendor,Vendor Delay,High
32858,14840,2025-06-13,2025-06-17,Completed,3289.44,On-Time,5,5,Vendor,Vendor Delay,High
32859,7360,2025-03-03,2025-03-05,Completed,4265.11,On-Time,5,5,Vendor,Vendor Delay,High
32861,3213,2025-03-31,2025-04-01,Completed,6104.86,On-Time,5,5,Vendor,Vendor Delay,High
32865,6120,2024-07-18,2024-07-21,Completed,3658.77,On-Time,5,5,Vendor,Vendor Delay,High
32866,1129,2025-03-28,2025-04-02,Cancelled,3297.2,Lost,5,5,Vendor,Vendor Delay,High
32873,5561,2024-09-28,2024-09-29,Completed,6972.85,On-Time,5,5,Vendor,Vendor Delay,High
32877,3282,2025-06-11,2025-06-15,Completed,5874.71,On-Time,5,5,Vendor,Vendor Delay,High
32883,12718,2025-03-08,2025-03-13,Completed,4982.36,On-Time,5,5,Vendor,Vendor Delay,High
32884,18065,2025-02-16,2025-02-19,Completed,3961.56,On-Time,5,5,Vendor,Vendor Delay,High
32886,1615,2025-06-29,2025-07-01,Delayed,3884.9,Delayed,5,5,Vendor,Vendor Delay,High
32887,8787,2025-06-18,2025-06-19,Completed,1744.68,On-Time,5,5,Vendor,Vendor Delay,High
32890,19364,2025-05-30,2025-06-02,Completed,3642.59,On-Time,5,5,Vendor,Vendor Delay,High
32891,2769,2025-02-07,2025-02-08,Delayed,7458.45,Delayed,5,5,Vendor,Vendor Delay,High
32896,16693,2024-12-23,2024-12-26,Cancelled,5374.31,Lost,5,5,Vendor,Vendor Delay,High
32898,14561,2025-02-22,2025-02-25,Completed,10113.08,On-Time,5,5,Vendor,Vendor Delay,High
32900,14473,2025-06-15,2025-06-20,Completed,2477.66,On-Time,5,5,Vendor,Vendor Delay,High
32902,2600,2024-10-27,2024-10-30,Completed,7250.98,On-Time,5,5,Vendor,Vendor Delay,High
32903,844,2024-07-31,2024-08-03,Completed,6744.9,On-Time,5,5,Vendor,Vendor Delay,High
32909,14803,2025-03-02,2025-03-05,Completed,11671.77,On-Time,5,5,Vendor,Vendor Delay,High
32913,1313,2025-06-14,2025-06-18,Completed,4910.09,On-Time,5,5,Vendor,Vendor Delay,High
32916,6855,2024-10-25,2024-10-29,Completed,6144.44,On-Time,5,5,Vendor,Vendor Delay,High
32920,7077,2025-03-11,2025-03-12,Completed,11085.24,On-Time,5,5,Vendor,Vendor Delay,High
32928,17277,2024-07-13,2024-07-16,Completed,4541.4,On-Time,5,5,Vendor,Vendor Delay,High
32930,11175,2024-08-25,2024-08-28,Completed,4028.13,On-Time,5,5,Vendor,Vendor Delay,High
32931,7911,2024-08-31,2024-09-03,Completed,6239.69,On-Time,5,5,Vendor,Vendor Delay,High
32941,17205,2025-01-08,2025-01-10,Cancelled,3729.7,Lost,5,5,Vendor,Vendor Delay,High
32946,15459,2024-07-22,2024-07-26,Completed,2997.39,On-Time,5,5,Vendor,Vendor Delay,High
32954,6802,2024-11-29,2024-11-30,Completed,13143.32,On-Time,5,5,Vendor,Vendor Delay,High
32961,14750,2024-11-23,2024-11-27,Delayed,2517.38,Delayed,5,5,Vendor,Vendor Delay,High
32965,11067,2024-10-08,2024-10-12,Delayed,3099.1,Delayed,5,5,Vendor,Vendor Delay,High
32967,12344,2024-10-22,2024-10-25,Delayed,9387.4,Delayed,5,5,Vendor,Vendor Delay,High
32973,19464,2024-10-01,2024-10-02,Completed,7267.0,On-Time,5,5,Vendor,Vendor Delay,High
32977,10765,2025-01-06,2025-01-07,Completed,9049.3,On-Time,5,5,Vendor,Vendor Delay,High
32978,5310,2025-01-01,2025-01-04,Completed,5610.35,On-Time,5,5,Vendor,Vendor Delay,High
32980,9347,2024-12-22,2024-12-27,Cancelled,10237.54,Lost,5,5,Vendor,Vendor Delay,High
