order_id,customer_id,order_date,due_date,order_status,order_total,delivery_status,delay_reason_id
56889,9177,2025-02-01,2025-02-04,Delayed,6430.93,Delayed,1
56890,11563,2024-10-02,2024-10-04,Delayed,3469.12,Delayed,4
56891,16188,2024-12-23,2024-12-26,Delayed,11716.64,Delayed,5
56896,5141,2025-05-12,2025-05-13,Delayed,3858.64,Delayed,5
56897,19370,2024-12-24,2024-12-29,Cancelled,3022.8,Lost,3
56907,19650,2025-04-24,2025-04-29,Delayed,1595.14,Delayed,5
56908,12853,2025-05-29,2025-06-02,Delayed,2492.24,Delayed,4
56916,19150,2025-05-23,2025-05-25,Delayed,1927.7,Delayed,5
56927,18777,2025-03-12,2025-03-16,Delayed,7973.43,Delayed,3
56935,10352,2025-04-17,2025-04-21,Cancelled,7297.88,Lost,4
56936,18321,2025-01-06,2025-01-08,Delayed,1222.86,Delayed,1
56940,5914,2025-01-18,2025-01-23,Delayed,1582.08,Delayed,1
56943,16414,2025-04-23,2025-04-26,Delayed,4295.75,Delayed,1
56945,18102,2025-01-06,2025-01-07,Delayed,9057.16,Delayed,2
56952,7310,2024-08-20,2024-08-24,Delayed,1704.39,Delayed,3
56957,14723,2025-02-19,2025-02-22,Delayed,3187.7,Delayed,4
56967,19926,2024-07-09,2024-07-14,Delayed,2814.65,Delayed,4
56978,2340,2024-08-26,2024-08-29,Delayed,7416.47,Delayed,3
56979,12841,2025-05-18,2025-05-23,Delayed,652.6,Delayed,2
56983,3366,2025-01-17,2025-01-18,Delayed,3442.31,Delayed,5
56988,13627,2025-05-24,2025-05-28,Delayed,9154.04,Delayed,1
56990,9972,2024-10-02,2024-10-05,Delayed,3794.44,Delayed,4
56993,9900,2025-01-01,2025-01-03,Delayed,3572.02,Delayed,2
56994,17510,2024-12-29,2024-12-30,Delayed,3521.45,Delayed,5
57002,9679,2025-02-15,2025-02-17,Cancelled,542.09,Lost,1
57003,12480,2024-08-31,2024-09-03,Cancelled,4665.36,Lost,5
57010,19859,2024-11-23,2024-11-24,Delayed,2695.65,Delayed,1
57022,18053,2024-10-28,2024-10-29,Delayed,5416.76,Delayed,3
57024,1275,2025-06-02,2025-06-05,Delayed,6910.59,Delayed,5
57030,11468,2025-02-14,2025-02-16,Delayed,6627.94,Delayed,4
57033,4954,2025-05-29,2025-05-30,Delayed,2140.41,Delayed,4
57044,5130,2025-04-12,2025-04-13,Delayed,203.0,Delayed,2
57046,2830,2025-04-10,2025-04-15,Delayed,4492.13,Delayed,1
57049,1329,2025-01-02,2025-01-03,Delayed,9045.62,Delayed,4
57056,15674,2024-09-23,2024-09-26,Cancelled,1837.02,Lost,4
57060,7207,2024-09-07,2024-09-11,Cancelled,8697.46,Lost,2
57063,12268,2024-11-13,2024-11-14,Delayed,7672.43,Delayed,4
57065,4216,2025-06-23,2025-06-27,Cancelled,2839.15,Lost,5
57070,7073,2024-11-27,2024-11-30,Delayed,2911.44,Delayed,4
57071,17911,2024-09-23,2024-09-28,Delayed,6049.71,Delayed,4
57072,11177,2025-03-20,2025-03-22,Delayed,1636.79,Delayed,2
57073,8844,2025-02-19,2025-02-21,Cancelled,4443.84,Lost,1
57075,13735,2024-07-03,2024-07-08,Delayed,2229.96,Delayed,5
57077,6880,2025-04-28,2025-04-29,Delayed,4840.84,Delayed,3
57081,10699,2024-08-01,2024-08-03,Delayed,5401.38,Delayed,3
57084,16230,2024-12-27,2024-12-29,Cancelled,1555.32,Lost,1
57088,5058,2025-01-03,2025-01-04,Delayed,8739.81,Delayed,2
57101,4904,2024-07-17,2024-07-18,Cancelled,4558.6,Lost,1
57105,4661,2025-03-09,2025-03-11,Cancelled,6750.54,Lost,4
57107,15962,2025-06-15,2025-06-16,Delayed,779.73,Delayed,1
57109,4135,2024-09-21,2024-09-23,Delayed,6357.18,Delayed,4
57114,14719,2025-03-23,2025-03-28,Delayed,5716.74,Delayed,2
57119,421,2025-01-29,2025-02-02,Delayed,7535.81,Delayed,5
57128,14152,2024-08-08,2024-08-12,Delayed,1088.34,Delayed,4
57130,10277,2024-08-28,2024-09-01,Delayed,5161.21,Delayed,2
57132,11546,2024-07-13,2024-07-14,Delayed,5452.59,Delayed,3
57151,4542,2025-06-24,2025-06-29,Delayed,3963.66,Delayed,3
57152,16246,2024-08-09,2024-08-10,Delayed,2956.76,Delayed,4
57153,11656,2025-03-26,2025-03-27,Cancelled,5929.49,Lost,3
57158,15395,2024-08-30,2024-09-02,Delayed,13146.8,Delayed,3
57163,15470,2024-08-14,2024-08-19,Delayed,324.09,Delayed,1
57167,18206,2024-07-25,2024-07-26,Delayed,1941.36,Delayed,4
57169,19975,2024-12-15,2024-12-20,Cancelled,5913.75,Lost,1
57171,19983,2024-12-09,2024-12-13,Cancelled,7259.24,Lost,2
57173,14973,2025-03-17,2025-03-19,Delayed,676.8,Delayed,1
57184,16017,2024-12-29,2024-12-30,Delayed,11505.39,Delayed,4
57191,8224,2025-05-12,2025-05-17,Delayed,4191.2,Delayed,3
57192,9101,2024-12-24,2024-12-25,Delayed,4212.5,Delayed,3
57198,2785,2024-12-26,2024-12-31,Delayed,4556.79,Delayed,5
57203,15143,2025-06-21,2025-06-22,Delayed,2709.42,Delayed,4
57211,9755,2025-06-16,2025-06-21,Delayed,7566.82,Delayed,2
57213,701,2025-04-03,2025-04-04,Cancelled,5097.77,Lost,4
57214,17453,2025-04-07,2025-04-12,Cancelled,3352.58,Lost,3
57218,18677,2025-04-12,2025-04-14,Cancelled,3567.5,Lost,3
57222,16181,2024-09-17,2024-09-22,Cancelled,4714.04,Lost,3
57228,15747,2024-12-12,2024-12-15,Delayed,3299.45,Delayed,3
57233,13656,2025-03-10,2025-03-14,Cancelled,316.84,Lost,4
57235,3838,2024-09-23,2024-09-26,Delayed,2234.92,Delayed,5
57238,465,2025-06-22,2025-06-25,Delayed,10203.99,Delayed,2
57239,13590,2025-05-30,2025-05-31,Delayed,5717.69,Delayed,5
57243,17265,2025-02-07,2025-02-11,Delayed,3401.19,Delayed,1
57257,4972,2024-09-28,2024-10-01,Cancelled,5567.44,Lost,2
57262,14002,2024-07-11,2024-07-13,Delayed,5789.61,Delayed,5
57264,697,2025-06-25,2025-06-27,Delayed,2870.7,Delayed,1
57270,1772,2024-10-11,2024-10-16,Delayed,5253.41,Delayed,5
57274,8491,2024-09-23,2024-09-28,Cancelled,3815.16,Lost,5
57282,19274,2025-05-11,2025-05-16,Delayed,2638.67,Delayed,3
57289,12045,2025-02-22,2025-02-25,Cancelled,3277.76,Lost,5
57298,17565,2025-03-30,2025-04-04,Delayed,7719.01,Delayed,5
57300,6892,2025-01-30,2025-02-02,Delayed,5140.28,Delayed,1
57305,3522,2024-11-16,2024-11-17,Delayed,4826.25,Delayed,1
57316,19319,2024-12-08,2024-12-10,Delayed,2075.36,Delayed,2
57324,666,2024-09-07,2024-09-09,Delayed,7976.27,Delayed,3
57332,15376,2025-02-13,2025-02-14,Cancelled,5589.21,Lost,1
57334,12935,2024-09-04,2024-09-09,Delayed,4623.77,Delayed,3
57335,135,2024-10-01,2024-10-04,Delayed,4555.7,Delayed,3
57344,7927,2025-02-19,2025-02-20,Cancelled,8095.41,Lost,1
57345,6476,2025-04-19,2025-04-22,Delayed,3904.6,Delayed,4
57351,17473,2024-07-18,2024-07-23,Delayed,1709.91,Delayed,3
57359,15079,2025-01-12,2025-01-13,Delayed,3664.36,Delayed,1
57366,4759,2024-11-04,2024-11-09,Cancelled,6445.24,Lost,5
57374,15765,2025-05-06,2025-05-07,Delayed,7030.42,Delayed,2
57377,2228,2024-12-13,2024-12-15,Delayed,2631.06,Delayed,1
57379,5036,2025-04-02,2025-04-03,Delayed,416.56,Delayed,5
57387,9979,2025-05-19,2025-05-24,Cancelled,2921.38,Lost,3
57396,18103,2024-08-03,2024-08-06,Cancelled,5909.8,Lost,3
57398,4183,2024-12-17,2024-12-20,Cancelled,7579.22,Lost,4
57400,35,2024-12-05,2024-12-10,Cancelled,1107.02,Lost,1
57402,13809,2024-07-03,2024-07-08,Delayed,4024.64,Delayed,4
57408,3034,2024-10-27,2024-11-01,Delayed,4271.44,Delayed,5
57412,2998,2025-05-17,2025-05-20,Cancelled,4150.73,Lost,5
57414,10893,2024-09-25,2024-09-27,Cancelled,2497.86,Lost,5
57415,14291,2025-04-30,2025-05-01,Delayed,7190.48,Delayed,4
57418,13805,2025-03-27,2025-03-28,Delayed,7051.06,Delayed,3
57420,18661,2025-03-08,2025-03-09,Cancelled,5821.72,Lost,1
57425,8120,2025-03-24,2025-03-28,Delayed,1116.98,Delayed,5
57432,12116,2025-02-22,2025-02-24,Delayed,475.76,Delayed,3
57440,4514,2025-05-21,2025-05-23,Delayed,9877.48,Delayed,5
57443,18781,2025-06-15,2025-06-17,Cancelled,2806.84,Lost,1
57445,13120,2025-02-10,2025-02-14,Delayed,2195.6,Delayed,1
57449,665,2025-05-22,2025-05-27,Cancelled,9910.33,Lost,1
57455,5445,2024-10-06,2024-10-11,Delayed,8372.0,Delayed,2
57456,12619,2025-03-14,2025-03-19,Delayed,2892.09,Delayed,5
57457,19284,2024-07-11,2024-07-14,Delayed,4462.93,Delayed,5
57462,6965,2024-07-14,2024-07-19,Delayed,7953.8,Delayed,2
57467,19934,2024-10-28,2024-10-29,Delayed,1259.02,Delayed,2
57485,15489,2024-09-23,2024-09-27,Cancelled,9222.82,Lost,5
57490,16399,2024-09-02,2024-09-06,Cancelled,2923.65,Lost,2
57492,14585,2024-12-10,2024-12-11,Delayed,549.35,Delayed,3
57504,3420,2025-05-21,2025-05-24,Delayed,3673.47,Delayed,4
57507,19930,2024-12-17,2024-12-21,Delayed,414.7,Delayed,4
57511,6104,2025-06-16,2025-06-20,Delayed,3038.49,Delayed,2
57528,9456,2024-12-15,2024-12-19,Cancelled,6920.45,Lost,4
57541,16576,2025-05-03,2025-05-05,Delayed,3425.84,Delayed,3
57543,17739,2025-02-11,2025-02-16,Cancelled,4990.76,Lost,1
57548,16537,2024-09-04,2024-09-05,Delayed,10327.37,Delayed,5
57550,822,2024-10-25,2024-10-27,Delayed,10362.21,Delayed,2
57552,37,2024-08-08,2024-08-12,Delayed,2759.32,Delayed,3
57554,2127,2025-06-11,2025-06-15,Delayed,4338.94,Delayed,5
57555,19567,2024-12-07,2024-12-10,Delayed,3929.82,Delayed,4
57557,14800,2024-10-26,2024-10-30,Cancelled,4283.08,Lost,1
57560,8864,2024-12-16,2024-12-17,Cancelled,6597.11,Lost,2
57567,10497,2024-09-16,2024-09-19,Delayed,7830.62,Delayed,3
57572,896,2025-03-17,2025-03-19,Cancelled,995.39,Lost,2
57575,1440,2025-04-02,2025-04-04,Delayed,2085.45,Delayed,1
57579,19115,2024-07-23,2024-07-24,Delayed,10167.55,Delayed,4
57589,6500,2024-07-22,2024-07-23,Delayed,5744.27,Delayed,4
57594,11125,2024-07-17,2024-07-20,Cancelled,5695.39,Lost,1
57595,15707,2025-06-13,2025-06-14,Delayed,11353.73,Delayed,2
57609,1384,2024-12-18,2024-12-22,Delayed,4832.62,Delayed,3
57621,18410,2025-01-04,2025-01-06,Delayed,7345.17,Delayed,1
57640,7455,2024-10-07,2024-10-12,Delayed,3654.88,Delayed,4
57650,5161,2025-04-17,2025-04-18,Delayed,2393.32,Delayed,1
57651,15058,2024-12-17,2024-12-22,Delayed,2981.2,Delayed,1
57654,5334,2025-06-25,2025-06-28,Cancelled,2997.88,Lost,5
57673,18244,2025-04-08,2025-04-13,Delayed,5281.7,Delayed,2
57681,8877,2025-06-12,2025-06-16,Delayed,9764.66,Delayed,1
57689,7714,2024-12-27,2024-12-28,Delayed,10575.68,Delayed,1
57696,17502,2024-09-07,2024-09-12,Delayed,100.12,Delayed,3
57705,13383,2025-06-18,2025-06-21,Delayed,2493.48,Delayed,1
57713,17957,2025-03-18,2025-03-22,Delayed,1080.59,Delayed,1
57721,4039,2025-06-06,2025-06-08,Delayed,3477.32,Delayed,5
57723,1916,2025-05-26,2025-05-29,Delayed,7198.3,Delayed,3
57726,14333,2025-03-29,2025-03-30,Cancelled,5434.58,Lost,5
57732,18233,2024-09-01,2024-09-02,Delayed,11284.27,Delayed,4
57734,7715,2025-03-20,2025-03-22,Delayed,7289.55,Delayed,4
57756,3959,2025-03-13,2025-03-17,Delayed,3268.47,Delayed,2
57757,15772,2024-11-29,2024-12-02,Delayed,2761.91,Delayed,4
57758,7081,2024-11-16,2024-11-17,Delayed,8528.31,Delayed,4
57759,17068,2025-05-31,2025-06-01,Delayed,5866.94,Delayed,3
57760,9363,2024-09-30,2024-10-01,Delayed,6686.19,Delayed,4
57761,2183,2025-02-13,2025-02-17,Cancelled,639.84,Lost,3
57766,17108,2025-06-27,2025-07-01,Delayed,4044.67,Delayed,3
57767,15360,2024-10-27,2024-10-31,Cancelled,8318.57,Lost,5
57774,3574,2025-04-28,2025-05-02,Delayed,1627.56,Delayed,3
57777,14289,2025-03-14,2025-03-17,Cancelled,4728.46,Lost,1
57778,9109,2025-01-20,2025-01-23,Delayed,10967.93,Delayed,4
57780,18743,2025-05-04,2025-05-09,Cancelled,10941.19,Lost,2
57786,10532,2025-06-20,2025-06-21,Delayed,9080.34,Delayed,2
57790,9528,2024-10-28,2024-10-30,Cancelled,4094.93,Lost,2
57793,11882,2024-10-13,2024-10-14,Cancelled,2886.54,Lost,1
57795,8155,2025-02-27,2025-03-01,Delayed,4662.84,Delayed,3
57799,17165,2025-03-03,2025-03-08,Delayed,4360.17,Delayed,2
57808,5823,2024-12-20,2024-12-21,Delayed,5144.08,Delayed,2
57812,18864,2024-10-30,2024-10-31,Delayed,2650.8,Delayed,2
57814,6765,2024-09-08,2024-09-09,Delayed,7506.7,Delayed,1
57815,4149,2025-06-23,2025-06-24,Delayed,2267.98,Delayed,5
57817,316,2024-09-07,2024-09-10,Delayed,1296.87,Delayed,5
57821,13370,2024-07-05,2024-07-06,Delayed,1048.24,Delayed,4
57823,6740,2024-09-29,2024-10-01,Cancelled,8633.78,Lost,2
57828,18321,2024-08-22,2024-08-23,Delayed,5890.85,Delayed,3
57847,18960,2024-08-12,2024-08-15,Delayed,11062.99,Delayed,5
57858,1331,2024-09-22,2024-09-27,Cancelled,5695.9,Lost,1
57863,3894,2025-03-17,2025-03-22,Delayed,4162.08,Delayed,4
57880,5877,2025-06-02,2025-06-03,Delayed,11434.02,Delayed,1
57885,11470,2024-09-21,2024-09-23,Delayed,6023.97,Delayed,1
57890,18489,2025-04-03,2025-04-05,Delayed,3481.64,Delayed,3
57892,5164,2025-02-14,2025-02-17,Cancelled,6469.18,Lost,3
57901,7796,2025-04-08,2025-04-11,Delayed,9149.85,Delayed,4
57909,19447,2025-01-12,2025-01-17,Delayed,5970.94,Delayed,3
57910,16985,2024-09-30,2024-10-01,Delayed,4174.71,Delayed,1
57921,2988,2025-06-01,2025-06-04,Delayed,7684.98,Delayed,4
57929,8876,2025-05-19,2025-05-21,Delayed,4170.7,Delayed,3
57940,12845,2024-11-13,2024-11-17,Cancelled,532.2,Lost,1
57942,18899,2024-08-14,2024-08-17,Delayed,3354.06,Delayed,3
57945,4219,2025-02-25,2025-02-26,Delayed,3919.16,Delayed,5
57951,342,2024-08-18,2024-08-20,Delayed,1020.44,Delayed,1
57960,8828,2024-12-29,2025-01-01,Delayed,4501.85,Delayed,2
57964,11726,2024-07-17,2024-07-21,Delayed,12656.86,Delayed,4
57965,19352,2024-07-18,2024-07-23,Delayed,7940.88,Delayed,4
57971,19217,2024-08-09,2024-08-12,Cancelled,4368.2,Lost,1
57972,9422,2024-12-31,2025-01-04,Delayed,6919.4,Delayed,3
57974,6485,2024-10-18,2024-10-19,Delayed,2559.72,Delayed,3
57976,11754,2025-06-22,2025-06-24,Delayed,4640.7,Delayed,1
57983,13949,2024-10-31,2024-11-02,Delayed,4542.06,Delayed,3
57986,8132,2025-05-10,2025-05-11,Delayed,1974.83,Delayed,3
57999,9058,2024-09-17,2024-09-19,Delayed,1719.09,Delayed,4
58014,13336,2024-07-08,2024-07-11,Delayed,4947.15,Delayed,4
58017,14363,2025-05-01,2025-05-04,Delayed,8688.82,Delayed,1
58018,799,2024-12-11,2024-12-13,Cancelled,5365.67,Lost,4
58026,15838,2025-06-09,2025-06-11,Delayed,2431.15,Delayed,3
58027,15196,2024-12-22,2024-12-23,Cancelled,286.4,Lost,2
58028,12784,2024-08-04,2024-08-05,Delayed,8279.04,Delayed,1
58042,18577,2025-04-23,2025-04-25,Cancelled,5141.71,Lost,4
58058,18921,2024-10-28,2024-11-01,Cancelled,5593.23,Lost,3
58060,10178,2024-11-16,2024-11-20,Delayed,773.91,Delayed,5
58061,1086,2025-05-16,2025-05-17,Cancelled,1700.14,Lost,5
58063,19428,2024-12-27,2024-12-29,Cancelled,7946.26,Lost,5
58068,15489,2025-04-12,2025-04-16,Cancelled,1520.99,Lost,4
58069,2290,2024-07-01,2024-07-03,Delayed,8663.67,Delayed,1
58072,3939,2025-02-26,2025-03-03,Delayed,2629.35,Delayed,5
58077,4258,2024-09-24,2024-09-25,Delayed,3090.72,Delayed,3
58082,5194,2024-12-29,2025-01-02,Cancelled,7931.69,Lost,2
58090,5503,2025-04-16,2025-04-18,Delayed,7550.54,Delayed,3
58101,1856,2024-12-06,2024-12-10,Delayed,1168.02,Delayed,5
58107,11920,2024-11-25,2024-11-30,Delayed,2660.52,Delayed,2
58121,15983,2025-03-31,2025-04-04,Delayed,4023.66,Delayed,4
58128,6811,2024-08-08,2024-08-11,Delayed,1382.44,Delayed,3
58148,13908,2025-03-05,2025-03-08,Cancelled,5465.64,Lost,1
58151,17990,2025-03-18,2025-03-20,Cancelled,6875.45,Lost,3
58160,14461,2025-04-28,2025-05-02,Delayed,1448.84,Delayed,3
58163,7141,2025-03-11,2025-03-15,Delayed,3059.78,Delayed,3
58164,13145,2024-10-17,2024-10-20,Delayed,1591.24,Delayed,1
58174,11702,2024-10-21,2024-10-25,Delayed,6017.74,Delayed,3
58175,15649,2025-01-22,2025-01-24,Delayed,8079.6,Delayed,1
58194,12440,2024-08-17,2024-08-21,Delayed,2824.95,Delayed,4
58199,7907,2024-09-14,2024-09-16,Delayed,2457.75,Delayed,1
58207,15269,2024-08-20,2024-08-21,Delayed,10586.78,Delayed,4
58208,2090,2025-06-05,2025-06-08,Delayed,6205.2,Delayed,4
58209,6149,2024-07-15,2024-07-18,Cancelled,3881.34,Lost,3
58212,8082,2025-02-02,2025-02-07,Delayed,657.73,Delayed,1
58224,280,2025-06-18,2025-06-22,Cancelled,5081.94,Lost,1
58228,3060,2024-08-03,2024-08-07,Cancelled,3231.8,Lost,2
58232,2466,2025-06-02,2025-06-05,Delayed,418.31,Delayed,3
58236,5905,2025-05-05,2025-05-08,Delayed,9743.33,Delayed,4
58238,8909,2024-12-12,2024-12-13,Cancelled,1488.95,Lost,4
58241,5997,2024-10-28,2024-11-01,Delayed,4273.4,Delayed,5
58244,12380,2024-09-15,2024-09-19,Delayed,2175.25,Delayed,1
58257,19292,2024-11-23,2024-11-27,Delayed,6789.17,Delayed,5
58259,1707,2024-09-23,2024-09-27,Delayed,7429.16,Delayed,3
58264,7756,2024-10-22,2024-10-23,Delayed,9643.22,Delayed,2
58269,18269,2025-01-09,2025-01-11,Delayed,3296.75,Delayed,3
58276,18825,2025-06-16,2025-06-18,Delayed,6761.64,Delayed,4
58277,12673,2025-06-17,2025-06-18,Delayed,3487.9,Delayed,3
58278,11322,2024-09-02,2024-09-04,Delayed,255.9,Delayed,5
58283,812,2025-04-25,2025-04-28,Delayed,5105.05,Delayed,3
58288,11744,2024-12-07,2024-12-12,Delayed,1559.56,Delayed,2
58290,30,2024-10-21,2024-10-23,Delayed,9659.11,Delayed,1
58291,6762,2025-06-03,2025-06-04,Delayed,218.76,Delayed,3
58301,1317,2024-07-31,2024-08-03,Delayed,3255.79,Delayed,3
58306,4632,2025-05-21,2025-05-23,Delayed,7943.19,Delayed,4
58308,15740,2024-11-11,2024-11-14,Cancelled,9074.24,Lost,5
58318,2723,2024-09-14,2024-09-16,Delayed,1183.2,Delayed,2
58332,14849,2025-06-07,2025-06-12,Cancelled,7048.6,Lost,3
58333,2364,2025-06-26,2025-06-30,Cancelled,5862.7,Lost,4
58340,2714,2024-07-21,2024-07-22,Delayed,2898.53,Delayed,1
58343,14121,2024-09-13,2024-09-15,Delayed,697.07,Delayed,5
58346,9729,2025-05-22,2025-05-27,Delayed,8295.54,Delayed,4
58352,9171,2025-01-02,2025-01-07,Delayed,6857.97,Delayed,3
58354,15570,2025-06-07,2025-06-11,Delayed,829.95,Delayed,4
58361,12819,2024-09-15,2024-09-17,Delayed,9652.46,Delayed,3
58363,3502,2024-07-03,2024-07-04,Delayed,6211.57,Delayed,2
58364,5084,2024-11-22,2024-11-25,Cancelled,7468.68,Lost,5
58365,8616,2025-04-08,2025-04-09,Delayed,9017.62,Delayed,2
58372,7592,2025-06-04,2025-06-09,Cancelled,3037.2,Lost,4
58374,13279,2025-03-17,2025-03-19,Delayed,498.49,Delayed,1
58376,6522,2025-05-25,2025-05-28,Cancelled,263.4,Lost,2
58388,10671,2024-08-07,2024-08-11,Cancelled,5110.16,Lost,1
58389,18403,2025-03-15,2025-03-18,Delayed,2707.35,Delayed,2
58390,18896,2024-12-15,2024-12-18,Delayed,3446.97,Delayed,2
58395,3097,2024-10-23,2024-10-25,Delayed,1292.37,Delayed,3
58397,14950,2024-10-14,2024-10-19,Delayed,4831.7,Delayed,5
58411,8303,2024-10-19,2024-10-21,Delayed,1314.86,Delayed,4
58412,19552,2025-06-15,2025-06-20,Delayed,287.24,Delayed,1
58422,4401,2025-06-03,2025-06-04,Delayed,7257.3,Delayed,2
58424,6316,2024-08-23,2024-08-24,Delayed,4420.52,Delayed,2
58428,15705,2025-06-26,2025-06-28,Delayed,10350.39,Delayed,4
58432,11594,2025-06-22,2025-06-27,Cancelled,1774.5,Lost,4
58441,9496,2024-10-15,2024-10-16,Delayed,4103.34,Delayed,1
58443,13900,2024-10-26,2024-10-27,Cancelled,10701.45,Lost,4
58451,8846,2025-01-03,2025-01-07,Cancelled,5593.04,Lost,5
58452,112,2025-06-16,2025-06-17,Delayed,1027.34,Delayed,5
58461,12044,2024-12-21,2024-12-26,Delayed,1561.12,Delayed,3
58469,6496,2024-12-04,2024-12-06,Cancelled,786.6,Lost,4
58471,14711,2025-01-17,2025-01-21,Delayed,3949.88,Delayed,1
58472,9652,2025-01-15,2025-01-17,Delayed,2790.09,Delayed,4
58473,11135,2024-07-04,2024-07-09,Delayed,3790.42,Delayed,2
58474,18980,2024-07-17,2024-07-21,Delayed,12203.38,Delayed,1
58481,10954,2025-04-21,2025-04-22,Delayed,7092.82,Delayed,5
58486,18075,2024-12-08,2024-12-12,Delayed,6497.41,Delayed,5
58490,3794,2025-03-14,2025-03-17,Delayed,3436.72,Delayed,2
58496,1627,2024-08-26,2024-08-28,Delayed,5507.62,Delayed,3
58498,12109,2025-04-01,2025-04-05,Cancelled,10433.01,Lost,1
58500,13819,2025-01-27,2025-01-29,Delayed,834.32,Delayed,4
58505,7168,2024-09-06,2024-09-09,Delayed,14410.82,Delayed,4
58508,7950,2024-07-10,2024-07-11,Delayed,8852.1,Delayed,5
58514,16199,2025-02-10,2025-02-11,Delayed,861.7,Delayed,1
58517,10654,2025-03-15,2025-03-17,Delayed,5837.17,Delayed,1
58519,7096,2024-09-28,2024-09-30,Delayed,6146.53,Delayed,1
58525,9531,2025-06-08,2025-06-10,Delayed,2243.32,Delayed,5
58528,900,2024-10-25,2024-10-26,Delayed,2099.18,Delayed,3
58531,17965,2024-12-29,2024-12-31,Delayed,4988.14,Delayed,3
58536,16172,2024-10-14,2024-10-15,Cancelled,255.56,Lost,3
58546,12586,2025-03-27,2025-03-31,Delayed,12184.99,Delayed,3
58557,9979,2025-03-13,2025-03-17,Delayed,4376.12,Delayed,1
58559,6075,2025-02-04,2025-02-06,Delayed,2585.38,Delayed,5
58561,7745,2025-06-26,2025-06-27,Cancelled,1840.99,Lost,2
58564,3037,2025-01-03,2025-01-08,Delayed,5191.8,Delayed,5
58567,2629,2025-01-19,2025-01-23,Cancelled,7951.59,Lost,2
58569,4931,2024-12-28,2024-12-29,Delayed,3053.56,Delayed,4
58572,4153,2024-09-25,2024-09-28,Delayed,2769.32,Delayed,4
58584,10932,2024-08-13,2024-08-17,Delayed,6809.44,Delayed,2
58585,18905,2025-05-06,2025-05-10,Cancelled,2269.0,Lost,2
58586,7998,2024-12-27,2024-12-28,Delayed,10178.77,Delayed,4
58608,7650,2025-06-29,2025-07-03,Delayed,5916.52,Delayed,4
58613,19841,2024-09-26,2024-09-28,Delayed,4651.96,Delayed,3
58614,10091,2024-11-12,2024-11-15,Delayed,788.2,Delayed,1
58617,1343,2025-04-26,2025-04-27,Delayed,3238.17,Delayed,4
58619,11086,2025-02-16,2025-02-19,Delayed,6011.98,Delayed,1
58620,19170,2024-09-17,2024-09-19,Delayed,7392.27,Delayed,1
58631,17316,2025-05-02,2025-05-04,Delayed,3748.17,Delayed,2
58634,18245,2025-06-19,2025-06-23,Delayed,8667.34,Delayed,1
58641,13529,2025-04-08,2025-04-09,Cancelled,281.34,Lost,4
58644,597,2025-06-03,2025-06-05,Cancelled,4315.2,Lost,5
58646,3474,2025-05-05,2025-05-06,Delayed,725.54,Delayed,4
58649,10301,2024-12-06,2024-12-09,Delayed,5124.3,Delayed,3
58661,15835,2024-09-21,2024-09-26,Delayed,5158.8,Delayed,4
58663,10076,2025-06-29,2025-07-02,Delayed,7879.02,Delayed,1
58666,5575,2024-08-22,2024-08-24,Cancelled,3574.77,Lost,1
58678,3108,2025-01-04,2025-01-07,Delayed,1920.28,Delayed,2
58679,18669,2025-05-28,2025-05-31,Delayed,5211.92,Delayed,5
58685,18780,2024-07-05,2024-07-08,Delayed,3459.52,Delayed,4
58692,4446,2024-07-15,2024-07-17,Cancelled,1707.24,Lost,2
58694,5640,2025-05-23,2025-05-24,Delayed,7784.05,Delayed,3
58696,11609,2025-01-24,2025-01-26,Delayed,4248.06,Delayed,5
58702,17821,2025-02-08,2025-02-13,Delayed,5544.1,Delayed,4
58713,894,2025-02-11,2025-02-12,Delayed,2278.01,Delayed,2
58714,6604,2025-02-23,2025-02-26,Delayed,7635.79,Delayed,1
58720,652,2024-11-19,2024-11-23,Delayed,2964.13,Delayed,1
58729,10721,2025-04-15,2025-04-17,Cancelled,2651.96,Lost,4
58731,36,2025-02-22,2025-02-27,Cancelled,8473.97,Lost,5
58747,4001,2024-10-22,2024-10-24,Delayed,9092.45,Delayed,2
58748,9393,2024-12-19,2024-12-21,Delayed,8398.45,Delayed,2
58750,14312,2025-03-30,2025-04-04,Cancelled,3140.76,Lost,5
58753,3074,2024-09-13,2024-09-15,Cancelled,7338.87,Lost,2
58756,508,2024-09-19,2024-09-20,Delayed,5563.45,Delayed,5
58759,6232,2025-03-20,2025-03-21,Delayed,3220.0,Delayed,1
58762,5937,2025-02-24,2025-03-01,Delayed,936.1,Delayed,1
58768,13150,2024-08-04,2024-08-09,Delayed,1568.43,Delayed,1
58769,4899,2024-10-15,2024-10-20,Delayed,953.79,Delayed,4
58788,18951,2024-09-21,2024-09-23,Delayed,4392.83,Delayed,4
58798,5319,2025-03-14,2025-03-16,Delayed,3140.1,Delayed,1
58799,2027,2025-01-07,2025-01-10,Cancelled,14383.87,Lost,1
58802,6174,2024-10-24,2024-10-29,Delayed,3792.05,Delayed,4
58803,10098,2025-02-14,2025-02-19,Cancelled,250.06,Lost,5
58805,12162,2024-12-06,2024-12-10,Delayed,745.84,Delayed,2
58808,17028,2024-09-26,2024-09-30,Delayed,3498.19,Delayed,4
58809,5068,2025-02-27,2025-03-04,Delayed,859.15,Delayed,2
58811,17472,2025-05-03,2025-05-05,Delayed,7196.68,Delayed,2
