order_id,customer_id,order_date,due_date,order_status,order_total,delivery_status,delay_reason_id,root_cause_id,category,description,severity_level,revenue_loss
64888,4526,2024-07-21,2024-07-22,Completed,8032.83,On-Time,2,2,Inventory,Stockout,High,8032.83
64897,12407,2025-02-16,2025-02-19,Delayed,7829.8,Delayed,2,2,Inventory,Stockout,High,7829.8
64902,16087,2024-09-02,2024-09-07,Completed,1543.09,On-Time,2,2,Inventory,Stockout,High,1543.09
64903,11739,2025-01-11,2025-01-15,Completed,2260.04,On-Time,2,2,Inventory,Stockout,High,2260.04
64912,1709,2024-10-10,2024-10-11,Completed,9215.86,On-Time,2,2,Inventory,Stockout,High,9215.86
64915,6455,2024-09-15,2024-09-18,Completed,12037.7,On-Time,2,2,Inventory,Stockout,High,12037.7
64929,15074,2024-09-19,2024-09-23,Delayed,9421.95,Delayed,2,2,Inventory,Stockout,High,9421.95
64933,12957,2025-04-21,2025-04-24,Completed,5293.45,On-Time,2,2,Inventory,Stockout,High,5293.45
64934,5870,2025-01-02,2025-01-05,Completed,11313.86,On-Time,2,2,Inventory,Stockout,High,11313.86
64941,4138,2025-01-05,2025-01-07,Completed,2500.97,On-Time,2,2,Inventory,Stockout,High,2500.97
64942,446,2024-08-18,2024-08-23,Completed,7534.62,On-Time,2,2,Inventory,Stockout,High,7534.62
64946,6551,2025-01-18,2025-01-19,Completed,2889.33,On-Time,2,2,Inventory,Stockout,High,2889.33
64950,15183,2025-03-18,2025-03-22,Completed,5129.12,On-Time,2,2,Inventory,Stockout,High,5129.12
64951,3893,2025-06-07,2025-06-09,Delayed,1929.36,Delayed,2,2,Inventory,Stockout,High,1929.36
64952,8413,2024-07-27,2024-07-28,Completed,4262.44,On-Time,2,2,Inventory,Stockout,High,4262.44
64955,19179,2024-11-25,2024-11-26,Completed,1575.83,On-Time,2,2,Inventory,Stockout,High,1575.83
64958,11365,2025-04-25,2025-04-29,Delayed,1527.72,Delayed,2,2,Inventory,Stockout,High,1527.72
64963,2617,2025-01-12,2025-01-13,Completed,3937.66,On-Time,2,2,Inventory,Stockout,High,3937.66
64964,836,2025-02-15,2025-02-16,Completed,7244.3,On-Time,2,2,Inventory,Stockout,High,7244.3
64968,9739,2024-11-16,2024-11-18,Completed,4424.44,On-Time,2,2,Inventory,Stockout,High,4424.44
64971,16134,2024-09-17,2024-09-21,Cancelled,7638.99,Lost,2,2,Inventory,Stockout,High,7638.99
64973,17481,2025-04-14,2025-04-19,Completed,4642.56,On-Time,2,2,Inventory,Stockout,High,4642.56
64975,8698,2025-03-16,2025-03-17,Completed,110.84,On-Time,2,2,Inventory,Stockout,High,110.84
64978,1366,2024-12-19,2024-12-22,Completed,8415.75,On-Time,2,2,Inventory,Stockout,High,8415.75
64981,5904,2024-12-10,2024-12-12,Cancelled,7556.56,Lost,2,2,Inventory,Stockout,High,7556.56
64988,11358,2024-08-10,2024-08-13,Delayed,2720.85,Delayed,2,2,Inventory,Stockout,High,2720.85
64992,16849,2025-02-17,2025-02-20,Completed,5401.02,On-Time,2,2,Inventory,Stockout,High,5401.02
64998,2009,2025-05-17,2025-05-22,Completed,3665.96,On-Time,2,2,Inventory,Stockout,High,3665.96
65002,16370,2025-02-10,2025-02-14,Completed,4194.5,On-Time,2,2,Inventory,Stockout,High,4194.5
65010,12749,2024-08-28,2024-08-30,Delayed,8123.54,Delayed,2,2,Inventory,Stockout,High,8123.54
65024,16500,2024-11-03,2024-11-06,Cancelled,6670.95,Lost,2,2,Inventory,Stockout,High,6670.95
65028,9446,2024-10-01,2024-10-02,Completed,8914.9,On-Time,2,2,Inventory,Stockout,High,8914.9
65042,5110,2024-11-29,2024-12-01,Completed,6294.76,On-Time,2,2,Inventory,Stockout,High,6294.76
65046,7913,2025-05-13,2025-05-18,Completed,3350.27,On-Time,2,2,Inventory,Stockout,High,3350.27
65047,8841,2025-05-02,2025-05-03,Completed,9619.76,On-Time,2,2,Inventory,Stockout,High,9619.76
65048,12397,2024-09-22,2024-09-26,Completed,6467.71,On-Time,2,2,Inventory,Stockout,High,6467.71
65056,9509,2025-06-23,2025-06-27,Completed,8172.32,On-Time,2,2,Inventory,Stockout,High,8172.32
65060,16979,2025-02-22,2025-02-26,Delayed,2952.83,Delayed,2,2,Inventory,Stockout,High,2952.83
65065,2914,2025-06-09,2025-06-12,Completed,6975.6,On-Time,2,2,Inventory,Stockout,High,6975.6
65067,15905,2025-03-10,2025-03-12,Completed,9382.23,On-Time,2,2,Inventory,Stockout,High,9382.23
65070,12824,2025-04-23,2025-04-24,Completed,7085.68,On-Time,2,2,Inventory,Stockout,High,7085.68
65083,7542,2025-06-11,2025-06-16,Completed,916.44,On-Time,2,2,Inventory,Stockout,High,916.44
65085,13356,2024-08-04,2024-08-09,Delayed,2349.3,Delayed,2,2,Inventory,Stockout,High,2349.3
65092,10479,2025-04-08,2025-04-13,Completed,5907.72,On-Time,2,2,Inventory,Stockout,High,5907.72
65094,19834,2025-02-27,2025-03-03,Completed,4700.4,On-Time,2,2,Inventory,Stockout,High,4700.4
65097,15750,2025-04-21,2025-04-23,Completed,9282.35,On-Time,2,2,Inventory,Stockout,High,9282.35
65098,8361,2025-06-03,2025-06-06,Delayed,10729.11,Delayed,2,2,Inventory,Stockout,High,10729.11
65102,12869,2025-02-20,2025-02-22,Completed,3920.42,On-Time,2,2,Inventory,Stockout,High,3920.42
65106,12894,2024-09-29,2024-09-30,Cancelled,174.78,Lost,2,2,Inventory,Stockout,High,174.78
65107,246,2025-04-15,2025-04-19,Completed,4535.08,On-Time,2,2,Inventory,Stockout,High,4535.08
65111,6560,2024-11-25,2024-11-28,Completed,5590.78,On-Time,2,2,Inventory,Stockout,High,5590.78
65114,17125,2024-07-08,2024-07-13,Completed,2585.44,On-Time,2,2,Inventory,Stockout,High,2585.44
65131,9842,2024-07-11,2024-07-13,Completed,8348.51,On-Time,2,2,Inventory,Stockout,High,8348.51
65132,16909,2024-09-13,2024-09-16,Completed,4242.52,On-Time,2,2,Inventory,Stockout,High,4242.52
65133,2203,2025-06-17,2025-06-20,Delayed,8260.1,Delayed,2,2,Inventory,Stockout,High,8260.1
65136,9351,2024-12-27,2024-12-31,Completed,821.3,On-Time,2,2,Inventory,Stockout,High,821.3
65137,1841,2025-04-21,2025-04-23,Completed,4501.72,On-Time,2,2,Inventory,Stockout,High,4501.72
65142,11756,2024-07-09,2024-07-10,Completed,2195.56,On-Time,2,2,Inventory,Stockout,High,2195.56
65144,17738,2025-02-26,2025-03-01,Delayed,3599.47,Delayed,2,2,Inventory,Stockout,High,3599.47
65149,14052,2025-01-12,2025-01-13,Completed,4312.26,On-Time,2,2,Inventory,Stockout,High,4312.26
65152,18870,2024-09-27,2024-09-29,Completed,9449.8,On-Time,2,2,Inventory,Stockout,High,9449.8
65155,15242,2025-04-14,2025-04-15,Completed,1329.86,On-Time,2,2,Inventory,Stockout,High,1329.86
65164,19388,2025-04-25,2025-04-26,Completed,1266.46,On-Time,2,2,Inventory,Stockout,High,1266.46
65168,3227,2024-11-05,2024-11-07,Completed,1563.05,On-Time,2,2,Inventory,Stockout,High,1563.05
65171,10427,2024-07-22,2024-07-23,Delayed,7477.95,Delayed,2,2,Inventory,Stockout,High,7477.95
65172,15837,2024-11-05,2024-11-07,Completed,8361.67,On-Time,2,2,Inventory,Stockout,High,8361.67
65175,17560,2024-07-06,2024-07-11,Completed,1716.87,On-Time,2,2,Inventory,Stockout,High,1716.87
65190,14122,2025-01-09,2025-01-13,Delayed,4270.77,Delayed,2,2,Inventory,Stockout,High,4270.77
65194,18435,2025-03-26,2025-03-30,Delayed,5122.21,Delayed,2,2,Inventory,Stockout,High,5122.21
65199,11693,2025-03-13,2025-03-18,Completed,8791.53,On-Time,2,2,Inventory,Stockout,High,8791.53
65211,18633,2025-06-04,2025-06-08,Completed,9621.16,On-Time,2,2,Inventory,Stockout,High,9621.16
65217,11987,2024-10-21,2024-10-22,Completed,882.93,On-Time,2,2,Inventory,Stockout,High,882.93
65218,12213,2024-08-21,2024-08-23,Completed,4270.88,On-Time,2,2,Inventory,Stockout,High,4270.88
65220,15312,2025-03-15,2025-03-20,Completed,4323.4,On-Time,2,2,Inventory,Stockout,High,4323.4
65240,3019,2025-06-28,2025-07-03,Completed,10560.8,On-Time,2,2,Inventory,Stockout,High,10560.8
65248,17452,2025-05-14,2025-05-17,Completed,3284.58,On-Time,2,2,Inventory,Stockout,High,3284.58
65249,2197,2025-02-23,2025-02-24,Completed,5218.52,On-Time,2,2,Inventory,Stockout,High,5218.52
65250,9296,2024-07-07,2024-07-12,Completed,3197.74,On-Time,2,2,Inventory,Stockout,High,3197.74
65255,12051,2025-04-24,2025-04-28,Delayed,3748.76,Delayed,2,2,Inventory,Stockout,High,3748.76
65256,14983,2024-09-01,2024-09-02,Completed,3151.8,On-Time,2,2,Inventory,Stockout,High,3151.8
65259,4425,2024-08-28,2024-08-29,Cancelled,6993.32,Lost,2,2,Inventory,Stockout,High,6993.32
65260,15237,2024-12-31,2025-01-02,Completed,7916.11,On-Time,2,2,Inventory,Stockout,High,7916.11
65292,18441,2025-05-03,2025-05-05,Completed,707.1,On-Time,2,2,Inventory,Stockout,High,707.1
65293,5414,2024-09-25,2024-09-29,Completed,1241.1,On-Time,2,2,Inventory,Stockout,High,1241.1
65300,8716,2024-11-17,2024-11-19,Completed,9157.69,On-Time,2,2,Inventory,Stockout,High,9157.69
65301,9700,2024-10-04,2024-10-08,Completed,3519.31,On-Time,2,2,Inventory,Stockout,High,3519.31
65303,6432,2024-09-26,2024-09-28,Completed,3542.42,On-Time,2,2,Inventory,Stockout,High,3542.42
65306,7935,2025-01-24,2025-01-29,Completed,4046.9,On-Time,2,2,Inventory,Stockout,High,4046.9
65318,6510,2025-06-13,2025-06-14,Completed,5448.68,On-Time,2,2,Inventory,Stockout,High,5448.68
65320,19336,2024-12-09,2024-12-12,Delayed,1321.04,Delayed,2,2,Inventory,Stockout,High,1321.04
65326,8770,2024-09-27,2024-10-02,Delayed,6842.88,Delayed,2,2,Inventory,Stockout,High,6842.88
65328,12471,2024-10-15,2024-10-19,Completed,748.0,On-Time,2,2,Inventory,Stockout,High,748.0
65329,16227,2025-03-07,2025-03-11,Completed,11453.19,On-Time,2,2,Inventory,Stockout,High,11453.19
65332,1377,2025-01-04,2025-01-05,Completed,885.2,On-Time,2,2,Inventory,Stockout,High,885.2
65334,6266,2024-12-01,2024-12-02,Delayed,9689.2,Delayed,2,2,Inventory,Stockout,High,9689.2
65346,11258,2025-02-16,2025-02-18,Completed,600.3,On-Time,2,2,Inventory,Stockout,High,600.3
65347,7450,2024-07-10,2024-07-13,Completed,11337.27,On-Time,2,2,Inventory,Stockout,High,11337.27
65350,15314,2025-03-15,2025-03-16,Completed,4128.75,On-Time,2,2,Inventory,Stockout,High,4128.75
65354,3016,2024-10-27,2024-10-30,Completed,3259.64,On-Time,2,2,Inventory,Stockout,High,3259.64
65356,3206,2024-12-20,2024-12-23,Delayed,7449.69,Delayed,2,2,Inventory,Stockout,High,7449.69
65357,1608,2025-02-26,2025-02-28,Completed,9983.77,On-Time,2,2,Inventory,Stockout,High,9983.77
65359,6753,2025-01-04,2025-01-08,Cancelled,4917.35,Lost,2,2,Inventory,Stockout,High,4917.35
65360,10433,2025-01-10,2025-01-14,Completed,5416.47,On-Time,2,2,Inventory,Stockout,High,5416.47
65363,5052,2024-08-23,2024-08-28,Completed,8130.35,On-Time,2,2,Inventory,Stockout,High,8130.35
65364,11103,2025-01-06,2025-01-10,Completed,327.87,On-Time,2,2,Inventory,Stockout,High,327.87
65369,12736,2025-05-15,2025-05-17,Completed,6868.84,On-Time,2,2,Inventory,Stockout,High,6868.84
65374,12664,2024-11-01,2024-11-03,Completed,5213.56,On-Time,2,2,Inventory,Stockout,High,5213.56
65375,8286,2024-10-17,2024-10-22,Completed,1547.48,On-Time,2,2,Inventory,Stockout,High,1547.48
65378,7402,2025-02-07,2025-02-08,Completed,7178.79,On-Time,2,2,Inventory,Stockout,High,7178.79
65390,5413,2025-02-26,2025-03-02,Completed,11772.97,On-Time,2,2,Inventory,Stockout,High,11772.97
65399,19629,2025-06-09,2025-06-11,Completed,11333.24,On-Time,2,2,Inventory,Stockout,High,11333.24
65403,10005,2024-10-26,2024-10-30,Delayed,5748.28,Delayed,2,2,Inventory,Stockout,High,5748.28
65405,9233,2025-05-24,2025-05-29,Delayed,7603.4,Delayed,2,2,Inventory,Stockout,High,7603.4
65406,19616,2024-12-03,2024-12-08,Delayed,5707.54,Delayed,2,2,Inventory,Stockout,High,5707.54
65409,13799,2025-05-22,2025-05-26,Completed,4209.5,On-Time,2,2,Inventory,Stockout,High,4209.5
65412,10828,2024-07-28,2024-08-01,Completed,4716.3,On-Time,2,2,Inventory,Stockout,High,4716.3
65413,11219,2025-02-08,2025-02-11,Completed,12625.59,On-Time,2,2,Inventory,Stockout,High,12625.59
65417,18962,2025-03-08,2025-03-13,Completed,7037.26,On-Time,2,2,Inventory,Stockout,High,7037.26
65422,15797,2024-08-04,2024-08-09,Completed,9897.33,On-Time,2,2,Inventory,Stockout,High,9897.33
65423,7516,2025-06-02,2025-06-04,Completed,1919.31,On-Time,2,2,Inventory,Stockout,High,1919.31
65424,16180,2025-03-18,2025-03-23,Completed,1649.31,On-Time,2,2,Inventory,Stockout,High,1649.31
65425,15912,2024-09-06,2024-09-11,Completed,2434.67,On-Time,2,2,Inventory,Stockout,High,2434.67
65427,2468,2025-04-26,2025-04-29,Completed,1007.86,On-Time,2,2,Inventory,Stockout,High,1007.86
65428,9077,2024-09-18,2024-09-22,Completed,9302.38,On-Time,2,2,Inventory,Stockout,High,9302.38
65431,1724,2025-03-14,2025-03-19,Completed,1282.9,On-Time,2,2,Inventory,Stockout,High,1282.9
65438,18956,2025-04-05,2025-04-08,Completed,2866.08,On-Time,2,2,Inventory,Stockout,High,2866.08
65454,19966,2025-02-16,2025-02-20,Completed,6306.25,On-Time,2,2,Inventory,Stockout,High,6306.25
65455,7028,2025-04-22,2025-04-24,Cancelled,5285.34,Lost,2,2,Inventory,Stockout,High,5285.34
65458,12856,2025-05-11,2025-05-12,Completed,10678.32,On-Time,2,2,Inventory,Stockout,High,10678.32
65466,19511,2024-08-09,2024-08-10,Completed,7906.06,On-Time,2,2,Inventory,Stockout,High,7906.06
65469,6381,2024-07-14,2024-07-18,Completed,10756.67,On-Time,2,2,Inventory,Stockout,High,10756.67
65484,12262,2025-05-17,2025-05-18,Delayed,3307.27,Delayed,2,2,Inventory,Stockout,High,3307.27
65486,19514,2025-05-09,2025-05-11,Completed,6586.94,On-Time,2,2,Inventory,Stockout,High,6586.94
65488,11647,2024-08-29,2024-08-30,Completed,4323.4,On-Time,2,2,Inventory,Stockout,High,4323.4
65499,16569,2025-05-13,2025-05-14,Completed,4740.1,On-Time,2,2,Inventory,Stockout,High,4740.1
65500,12903,2024-10-20,2024-10-22,Completed,4399.87,On-Time,2,2,Inventory,Stockout,High,4399.87
65502,9690,2024-07-13,2024-07-15,Completed,5161.76,On-Time,2,2,Inventory,Stockout,High,5161.76
65506,9804,2025-06-27,2025-06-30,Completed,9317.14,On-Time,2,2,Inventory,Stockout,High,9317.14
65512,3584,2024-07-27,2024-07-30,Completed,4573.68,On-Time,2,2,Inventory,Stockout,High,4573.68
65519,7018,2024-08-11,2024-08-16,Completed,908.28,On-Time,2,2,Inventory,Stockout,High,908.28
65524,13956,2025-05-22,2025-05-27,Completed,1928.32,On-Time,2,2,Inventory,Stockout,High,1928.32
65534,19256,2025-01-12,2025-01-17,Completed,913.64,On-Time,2,2,Inventory,Stockout,High,913.64
65539,14549,2025-05-20,2025-05-21,Completed,3610.48,On-Time,2,2,Inventory,Stockout,High,3610.48
65542,4965,2024-09-28,2024-10-02,Completed,6456.22,On-Time,2,2,Inventory,Stockout,High,6456.22
65545,1745,2024-10-15,2024-10-17,Completed,4793.42,On-Time,2,2,Inventory,Stockout,High,4793.42
65549,1499,2024-10-17,2024-10-20,Completed,2382.74,On-Time,2,2,Inventory,Stockout,High,2382.74
65553,8771,2025-01-10,2025-01-14,Completed,4141.82,On-Time,2,2,Inventory,Stockout,High,4141.82
65557,14404,2024-08-08,2024-08-10,Delayed,6262.05,Delayed,2,2,Inventory,Stockout,High,6262.05
65561,16988,2025-05-25,2025-05-28,Completed,5405.66,On-Time,2,2,Inventory,Stockout,High,5405.66
65562,7550,2024-12-19,2024-12-22,Completed,7030.42,On-Time,2,2,Inventory,Stockout,High,7030.42
65563,7927,2025-03-07,2025-03-11,Completed,6159.2,On-Time,2,2,Inventory,Stockout,High,6159.2
65572,10150,2024-12-10,2024-12-11,Completed,3917.72,On-Time,2,2,Inventory,Stockout,High,3917.72
65576,341,2024-07-05,2024-07-09,Completed,2586.6,On-Time,2,2,Inventory,Stockout,High,2586.6
65583,5864,2025-01-24,2025-01-27,Completed,2614.92,On-Time,2,2,Inventory,Stockout,High,2614.92
65587,11766,2025-02-26,2025-03-03,Completed,8699.83,On-Time,2,2,Inventory,Stockout,High,8699.83
65592,7912,2025-03-01,2025-03-06,Completed,3189.24,On-Time,2,2,Inventory,Stockout,High,3189.24
65600,19752,2025-03-17,2025-03-22,Completed,850.75,On-Time,2,2,Inventory,Stockout,High,850.75
65602,13762,2024-11-05,2024-11-09,Completed,3752.57,On-Time,2,2,Inventory,Stockout,High,3752.57
65610,3134,2024-09-21,2024-09-23,Completed,2389.0,On-Time,2,2,Inventory,Stockout,High,2389.0
65617,8881,2025-03-06,2025-03-09,Completed,1205.01,On-Time,2,2,Inventory,Stockout,High,1205.01
65618,13589,2025-01-26,2025-01-29,Completed,6126.92,On-Time,2,2,Inventory,Stockout,High,6126.92
65619,3837,2025-05-27,2025-05-28,Completed,13479.53,On-Time,2,2,Inventory,Stockout,High,13479.53
65620,15628,2024-08-25,2024-08-26,Completed,2294.63,On-Time,2,2,Inventory,Stockout,High,2294.63
65621,15548,2024-10-09,2024-10-10,Completed,9679.9,On-Time,2,2,Inventory,Stockout,High,9679.9
65628,939,2024-10-05,2024-10-06,Completed,7429.28,On-Time,2,2,Inventory,Stockout,High,7429.28
65637,3938,2025-01-22,2025-01-24,Delayed,4442.04,Delayed,2,2,Inventory,Stockout,High,4442.04
65647,19606,2024-08-25,2024-08-27,Completed,2746.9,On-Time,2,2,Inventory,Stockout,High,2746.9
65653,6269,2025-04-13,2025-04-17,Completed,2174.73,On-Time,2,2,Inventory,Stockout,High,2174.73
65657,18964,2024-11-25,2024-11-29,Completed,6142.16,On-Time,2,2,Inventory,Stockout,High,6142.16
65673,2211,2024-09-06,2024-09-10,Delayed,5379.31,Delayed,2,2,Inventory,Stockout,High,5379.31
65678,9893,2025-04-06,2025-04-07,Completed,1273.95,On-Time,2,2,Inventory,Stockout,High,1273.95
65680,5447,2025-03-26,2025-03-31,Delayed,3319.03,Delayed,2,2,Inventory,Stockout,High,3319.03
65683,1126,2024-07-09,2024-07-11,Completed,6555.99,On-Time,2,2,Inventory,Stockout,High,6555.99
65685,12615,2024-11-28,2024-11-30,Completed,1507.74,On-Time,2,2,Inventory,Stockout,High,1507.74
65688,14740,2025-01-27,2025-01-28,Completed,12355.03,On-Time,2,2,Inventory,Stockout,High,12355.03
65695,19927,2024-08-22,2024-08-23,Completed,4359.09,On-Time,2,2,Inventory,Stockout,High,4359.09
65697,3674,2025-03-20,2025-03-21,Completed,4536.65,On-Time,2,2,Inventory,Stockout,High,4536.65
65700,10121,2024-12-07,2024-12-12,Completed,5746.96,On-Time,2,2,Inventory,Stockout,High,5746.96
65701,19474,2024-12-20,2024-12-22,Completed,5758.92,On-Time,2,2,Inventory,Stockout,High,5758.92
65712,3725,2025-04-05,2025-04-07,Completed,4072.27,On-Time,2,2,Inventory,Stockout,High,4072.27
65716,13960,2025-02-25,2025-03-02,Completed,2192.08,On-Time,2,2,Inventory,Stockout,High,2192.08
65717,17219,2024-11-14,2024-11-15,Completed,5648.82,On-Time,2,2,Inventory,Stockout,High,5648.82
65720,5892,2024-07-10,2024-07-13,Delayed,3809.96,Delayed,2,2,Inventory,Stockout,High,3809.96
65722,3943,2024-07-13,2024-07-17,Completed,1525.1,On-Time,2,2,Inventory,Stockout,High,1525.1
65730,16115,2025-05-25,2025-05-26,Completed,604.39,On-Time,2,2,Inventory,Stockout,High,604.39
65732,14342,2024-09-10,2024-09-11,Delayed,4774.11,Delayed,2,2,Inventory,Stockout,High,4774.11
65734,4454,2024-10-01,2024-10-05,Cancelled,4003.0,Lost,2,2,Inventory,Stockout,High,4003.0
65736,15545,2024-12-09,2024-12-12,Completed,11679.35,On-Time,2,2,Inventory,Stockout,High,11679.35
65737,57,2025-03-08,2025-03-10,Delayed,1276.6,Delayed,2,2,Inventory,Stockout,High,1276.6
65744,586,2024-12-14,2024-12-17,Delayed,1190.94,Delayed,2,2,Inventory,Stockout,High,1190.94
65748,4922,2024-09-24,2024-09-28,Completed,1541.66,On-Time,2,2,Inventory,Stockout,High,1541.66
65754,10276,2025-06-08,2025-06-12,Completed,1075.68,On-Time,2,2,Inventory,Stockout,High,1075.68
65756,7128,2025-06-12,2025-06-16,Completed,1729.16,On-Time,2,2,Inventory,Stockout,High,1729.16
65759,1040,2025-01-14,2025-01-18,Completed,3226.24,On-Time,2,2,Inventory,Stockout,High,3226.24
65763,12313,2025-03-07,2025-03-12,Completed,7259.38,On-Time,2,2,Inventory,Stockout,High,7259.38
65771,14924,2025-05-02,2025-05-05,Completed,4097.77,On-Time,2,2,Inventory,Stockout,High,4097.77
65782,769,2024-07-10,2024-07-11,Completed,5806.7,On-Time,2,2,Inventory,Stockout,High,5806.7
65790,672,2024-12-11,2024-12-16,Completed,6090.1,On-Time,2,2,Inventory,Stockout,High,6090.1
65795,13648,2025-04-26,2025-04-28,Completed,4540.27,On-Time,2,2,Inventory,Stockout,High,4540.27
65799,17440,2024-10-12,2024-10-15,Completed,1979.99,On-Time,2,2,Inventory,Stockout,High,1979.99
65801,15886,2024-10-04,2024-10-06,Completed,5468.76,On-Time,2,2,Inventory,Stockout,High,5468.76
65805,2452,2025-04-28,2025-05-02,Delayed,8372.68,Delayed,2,2,Inventory,Stockout,High,8372.68
65810,5364,2025-06-23,2025-06-26,Completed,2008.35,On-Time,2,2,Inventory,Stockout,High,2008.35
65822,7887,2025-03-30,2025-04-03,Completed,2710.45,On-Time,2,2,Inventory,Stockout,High,2710.45
65825,2220,2024-11-29,2024-12-02,Completed,10837.83,On-Time,2,2,Inventory,Stockout,High,10837.83
65828,10603,2024-11-23,2024-11-27,Completed,8074.94,On-Time,2,2,Inventory,Stockout,High,8074.94
65829,12499,2024-09-07,2024-09-11,Delayed,6134.51,Delayed,2,2,Inventory,Stockout,High,6134.51
65841,1033,2024-09-26,2024-10-01,Completed,6484.96,On-Time,2,2,Inventory,Stockout,High,6484.96
65850,16525,2025-06-09,2025-06-14,Completed,5518.56,On-Time,2,2,Inventory,Stockout,High,5518.56
65851,14533,2024-08-16,2024-08-19,Completed,599.7,On-Time,2,2,Inventory,Stockout,High,599.7
65853,4177,2024-11-11,2024-11-16,Completed,268.92,On-Time,2,2,Inventory,Stockout,High,268.92
65867,17742,2024-09-02,2024-09-07,Cancelled,4057.45,Lost,2,2,Inventory,Stockout,High,4057.45
65883,19421,2025-04-10,2025-04-11,Delayed,2487.25,Delayed,2,2,Inventory,Stockout,High,2487.25
65898,18583,2024-09-28,2024-09-29,Completed,2266.83,On-Time,2,2,Inventory,Stockout,High,2266.83
65905,8798,2024-09-11,2024-09-12,Delayed,2659.92,Delayed,2,2,Inventory,Stockout,High,2659.92
65917,19069,2025-04-11,2025-04-16,Completed,2918.68,On-Time,2,2,Inventory,Stockout,High,2918.68
65925,9863,2024-09-08,2024-09-11,Completed,10756.18,On-Time,2,2,Inventory,Stockout,High,10756.18
65927,10878,2025-02-03,2025-02-06,Completed,1474.49,On-Time,2,2,Inventory,Stockout,High,1474.49
65929,8694,2025-02-23,2025-02-24,Completed,4266.17,On-Time,2,2,Inventory,Stockout,High,4266.17
65949,5971,2024-11-30,2024-12-05,Cancelled,3868.69,Lost,2,2,Inventory,Stockout,High,3868.69
65958,6841,2025-05-07,2025-05-09,Delayed,2858.78,Delayed,2,2,Inventory,Stockout,High,2858.78
65959,7377,2024-07-24,2024-07-27,Completed,5637.07,On-Time,2,2,Inventory,Stockout,High,5637.07
65967,11621,2024-08-19,2024-08-22,Completed,420.96,On-Time,2,2,Inventory,Stockout,High,420.96
