po_id,vendor_id,created_date,expected_delivery,actual_delivery,status,total_amount
1409,15,2025-01-03 00:00:00,2025-01-08 00:00:00,2025-01-08 00:00:00,Closed,1848.21
1410,182,2024-08-23 00:00:00,2024-08-28 00:00:00,2024-08-28 00:00:00,Closed,4437
1411,181,2025-05-18 00:00:00,2025-05-20 00:00:00,2025-05-21 00:00:00,Late,2564.04
1412,41,2024-11-07 00:00:00,2024-11-13 00:00:00,2024-11-13 00:00:00,Closed,836.26
1413,30,2024-09-11 00:00:00,2024-09-15 00:00:00,2024-09-15 00:00:00,Closed,831.56
1414,129,2024-12-29 00:00:00,2025-01-13 00:00:00,2025-01-13 00:00:00,Closed,1559.55
1415,19,2025-04-13 00:00:00,2025-04-18 00:00:00,2025-04-18 00:00:00,Closed,924.2
1416,57,2024-09-13 00:00:00,2024-09-19 00:00:00,2024-09-19 00:00:00,Closed,1411.44
1417,127,2025-01-07 00:00:00,2025-01-09 00:00:00,2025-01-09 00:00:00,Closed,538.58
1418,156,2025-04-15 00:00:00,2025-04-20 00:00:00,2025-04-20 00:00:00,Closed,2686.95
1419,106,2024-08-24 00:00:00,2024-08-28 00:00:00,2024-08-28 00:00:00,Closed,954.54
1420,17,2024-12-16 00:00:00,2024-12-23 00:00:00,2024-12-23 00:00:00,Closed,597.06
1421,166,2024-07-07 00:00:00,2024-07-13 00:00:00,2024-07-13 00:00:00,Closed,513.1
1422,2,2025-06-16 00:00:00,2025-06-20 00:00:00,2025-06-20 00:00:00,Closed,807.87
1423,179,2024-11-17 00:00:00,2024-11-20 00:00:00,2024-11-20 00:00:00,Closed,790.2
1424,175,2024-10-30 00:00:00,2024-11-01 00:00:00,2024-11-01 00:00:00,Closed,2036.5
1425,23,2025-06-23 00:00:00,2025-06-27 00:00:00,2025-06-27 00:00:00,Closed,4997.75
1426,155,2025-02-21 00:00:00,2025-02-26 00:00:00,2025-02-26 00:00:00,Closed,623.4
1427,72,2024-12-03 00:00:00,2024-12-08 00:00:00,2024-12-08 00:00:00,Closed,1740.2
1428,45,2025-01-03 00:00:00,2025-01-05 00:00:00,2025-01-05 00:00:00,Closed,3361.65
1429,123,2025-03-01 00:00:00,2025-03-02 00:00:00,2025-03-02 00:00:00,Closed,940.16
1430,81,2025-01-14 00:00:00,2025-01-19 00:00:00,2025-01-19 00:00:00,Closed,374.96
1431,151,2025-06-28 00:00:00,2025-06-29 00:00:00,2025-06-29 00:00:00,Closed,2991.25
1432,179,2025-06-08 00:00:00,2025-06-11 00:00:00,2025-06-11 00:00:00,Closed,263.4
1433,180,2024-08-24 00:00:00,2024-08-28 00:00:00,2024-08-28 00:00:00,Closed,797.31
1434,164,2024-08-09 00:00:00,2024-08-15 00:00:00,2024-08-15 00:00:00,Closed,899.88
1435,145,2024-12-28 00:00:00,2024-12-29 00:00:00,2024-12-29 00:00:00,Closed,879.92
1436,47,2025-01-23 00:00:00,2025-01-30 00:00:00,2025-01-30 00:00:00,Closed,3162.44
1437,40,2025-06-21 00:00:00,2025-06-27 00:00:00,2025-06-27 00:00:00,Closed,922.72
1438,135,2024-09-26 00:00:00,2024-10-01 00:00:00,2024-10-01 00:00:00,Closed,234.88
1439,23,2024-10-18 00:00:00,2024-10-21 00:00:00,2024-10-21 00:00:00,Closed,1251.12
1440,145,2024-08-17 00:00:00,2024-08-19 00:00:00,2024-08-19 00:00:00,Closed,790.11
1441,173,2025-04-25 00:00:00,2025-04-27 00:00:00,2025-04-27 00:00:00,Closed,382.06
1442,151,2025-06-06 00:00:00,2025-06-14 00:00:00,2025-06-14 00:00:00,Closed,1756.48
1443,20,2025-03-02 00:00:00,2025-03-05 00:00:00,2025-03-05 00:00:00,Closed,971.55
1444,85,2025-06-28 00:00:00,2025-07-01 00:00:00,2025-07-01 00:00:00,Closed,774.86
1445,90,2024-08-23 00:00:00,2024-09-01 00:00:00,2024-09-01 00:00:00,Closed,1720.5
1446,50,2024-07-20 00:00:00,2024-07-25 00:00:00,2024-07-25 00:00:00,Closed,1465.48
1447,9,2024-09-13 00:00:00,2024-09-16 00:00:00,2024-09-16 00:00:00,Closed,233.93
1448,96,2024-11-13 00:00:00,2024-11-21 00:00:00,2024-11-21 00:00:00,Closed,711.52
1449,109,2024-11-01 00:00:00,2024-11-04 00:00:00,2024-11-09 00:00:00,Late,1491.22
1450,41,2025-05-03 00:00:00,2025-05-08 00:00:00,2025-05-08 00:00:00,Closed,449.28
1451,200,2025-06-11 00:00:00,2025-06-15 00:00:00,2025-06-15 00:00:00,Closed,139.76
1452,70,2025-06-26 00:00:00,2025-07-01 00:00:00,2025-07-01 00:00:00,Closed,2159.46
1453,195,2025-06-26 00:00:00,2025-07-01 00:00:00,2025-07-01 00:00:00,Closed,453.3
1454,108,2024-08-06 00:00:00,2024-08-10 00:00:00,2024-08-10 00:00:00,Closed,3100.05
1455,119,2025-05-31 00:00:00,2025-06-04 00:00:00,2025-06-04 00:00:00,Closed,3446.8
1456,186,2025-02-12 00:00:00,2025-02-14 00:00:00,2025-02-14 00:00:00,Closed,598
1457,190,2025-05-24 00:00:00,2025-05-25 00:00:00,2025-05-25 00:00:00,Closed,3942.72
1458,63,2025-06-01 00:00:00,2025-06-06 00:00:00,2025-06-06 00:00:00,Closed,493.03
1459,108,2024-10-20 00:00:00,2024-10-22 00:00:00,2024-10-22 00:00:00,Closed,1387.89
1460,9,2024-12-20 00:00:00,2024-12-23 00:00:00,2024-12-23 00:00:00,Closed,1971.76
1461,127,2025-02-26 00:00:00,2025-03-03 00:00:00,2025-03-03 00:00:00,Closed,946.3
1462,15,2024-07-23 00:00:00,2024-07-26 00:00:00,2024-07-26 00:00:00,Closed,3474.76
1463,130,2024-07-18 00:00:00,2024-07-23 00:00:00,2024-07-23 00:00:00,Closed,1439.13
1464,157,2025-01-09 00:00:00,2025-01-16 00:00:00,2025-01-16 00:00:00,Closed,925.19
1465,124,2025-01-22 00:00:00,2025-01-26 00:00:00,2025-01-26 00:00:00,Closed,1556.52
1466,14,2024-08-04 00:00:00,2024-08-10 00:00:00,2024-08-10 00:00:00,Closed,2277.2
1467,113,2024-10-27 00:00:00,2024-11-02 00:00:00,2024-11-02 00:00:00,Closed,1774.62
1468,66,2025-04-15 00:00:00,2025-04-17 00:00:00,2025-04-17 00:00:00,Closed,572.69
1469,29,2024-09-21 00:00:00,2024-09-27 00:00:00,2024-10-05 00:00:00,Late,1809.1
1470,124,2024-12-28 00:00:00,2025-01-05 00:00:00,2025-01-05 00:00:00,Closed,2875.6
1471,132,2025-05-16 00:00:00,2025-05-23 00:00:00,2025-05-23 00:00:00,Closed,1366.7
1472,106,2025-05-01 00:00:00,2025-05-07 00:00:00,2025-05-07 00:00:00,Closed,4772.7
1473,41,2024-09-03 00:00:00,2024-09-11 00:00:00,2024-09-11 00:00:00,Closed,2246.4
1474,41,2025-06-24 00:00:00,2025-06-26 00:00:00,2025-06-26 00:00:00,Closed,638.96
1475,129,2025-03-11 00:00:00,2025-03-14 00:00:00,2025-03-14 00:00:00,Closed,3961.25
1476,144,2024-09-12 00:00:00,2024-09-18 00:00:00,2024-09-18 00:00:00,Closed,1091.28
1477,18,2024-11-21 00:00:00,2024-11-27 00:00:00,2024-11-27 00:00:00,Closed,331.27
1478,33,2025-05-17 00:00:00,2025-05-19 00:00:00,2025-05-19 00:00:00,Closed,1738.84
1479,126,2025-05-21 00:00:00,2025-05-27 00:00:00,2025-05-27 00:00:00,Closed,1235.08
1480,190,2025-02-09 00:00:00,2025-02-13 00:00:00,2025-02-13 00:00:00,Closed,1884.48
1481,49,2024-07-02 00:00:00,2024-07-04 00:00:00,2024-07-04 00:00:00,Closed,3664.36
1482,149,2025-05-20 00:00:00,2025-05-23 00:00:00,2025-05-23 00:00:00,Closed,2622.54
1483,95,2024-10-07 00:00:00,2024-10-12 00:00:00,2024-10-12 00:00:00,Closed,774.41
1484,171,2024-07-17 00:00:00,2024-07-18 00:00:00,2024-07-18 00:00:00,Closed,827.92
1485,33,2024-09-11 00:00:00,2024-09-17 00:00:00,2024-09-17 00:00:00,Closed,1242
1486,90,2024-09-16 00:00:00,2024-09-17 00:00:00,2024-09-17 00:00:00,Closed,1720.5
1487,143,2024-11-05 00:00:00,2024-11-07 00:00:00,2024-11-07 00:00:00,Closed,458.92
1488,145,2024-09-25 00:00:00,2024-09-29 00:00:00,2024-09-29 00:00:00,Closed,994.4
1489,88,2025-01-29 00:00:00,2025-02-04 00:00:00,2025-02-04 00:00:00,Closed,229.35
1490,44,2025-05-19 00:00:00,2025-05-22 00:00:00,2025-05-22 00:00:00,Closed,916
1491,160,2024-09-26 00:00:00,2024-10-01 00:00:00,2024-10-01 00:00:00,Closed,371.61
1492,114,2025-03-13 00:00:00,2025-03-18 00:00:00,2025-03-18 00:00:00,Closed,935.98
1493,164,2025-03-13 00:00:00,2025-03-16 00:00:00,2025-03-16 00:00:00,Closed,233.22
1494,135,2024-10-02 00:00:00,2024-10-06 00:00:00,2024-10-06 00:00:00,Closed,3559
1495,20,2024-12-26 00:00:00,2024-12-31 00:00:00,2024-12-31 00:00:00,Closed,2047.47
1496,200,2025-05-27 00:00:00,2025-05-29 00:00:00,2025-05-29 00:00:00,Closed,416.68
1497,183,2024-08-21 00:00:00,2024-08-25 00:00:00,2024-08-29 00:00:00,Late,1529.3
1498,8,2024-11-30 00:00:00,2024-12-03 00:00:00,2024-12-03 00:00:00,Closed,679.04
1499,33,2025-03-26 00:00:00,2025-04-01 00:00:00,2025-04-01 00:00:00,Closed,546.45
1500,171,2025-04-03 00:00:00,2025-04-04 00:00:00,2025-04-04 00:00:00,Closed,2878.95
1501,69,2024-07-17 00:00:00,2024-07-30 00:00:00,2024-07-30 00:00:00,Closed,834.32
1502,129,2025-05-12 00:00:00,2025-05-19 00:00:00,2025-05-19 00:00:00,Closed,3807.15
1503,13,2024-11-23 00:00:00,2024-11-26 00:00:00,2024-11-26 00:00:00,Closed,377.02
1504,147,2025-01-03 00:00:00,2025-01-07 00:00:00,2025-01-07 00:00:00,Closed,1386.55
1505,105,2024-10-20 00:00:00,2024-10-24 00:00:00,2024-10-24 00:00:00,Closed,674.77
1506,33,2025-04-29 00:00:00,2025-05-06 00:00:00,2025-05-06 00:00:00,Closed,1580.07
1507,63,2025-06-24 00:00:00,2025-06-29 00:00:00,2025-06-29 00:00:00,Closed,3227.76
1508,123,2025-01-13 00:00:00,2025-01-18 00:00:00,2025-01-18 00:00:00,Closed,4495.75
1509,41,2025-01-23 00:00:00,2025-01-29 00:00:00,2025-01-29 00:00:00,Closed,497.94
1510,132,2025-04-08 00:00:00,2025-04-15 00:00:00,2025-04-15 00:00:00,Closed,3416.75
1511,73,2024-09-05 00:00:00,2024-09-09 00:00:00,2024-09-09 00:00:00,Closed,849.65
1512,5,2025-03-03 00:00:00,2025-03-07 00:00:00,2025-03-07 00:00:00,Closed,3106.56
1513,173,2024-12-24 00:00:00,2024-12-29 00:00:00,2024-12-29 00:00:00,Closed,3866.05
1514,134,2024-12-06 00:00:00,2024-12-13 00:00:00,2024-12-13 00:00:00,Closed,4358.2
1515,122,2024-09-26 00:00:00,2024-10-03 00:00:00,2024-10-03 00:00:00,Closed,1422.72
1516,154,2024-07-19 00:00:00,2024-07-21 00:00:00,2024-07-21 00:00:00,Closed,2064.6
1517,73,2025-05-18 00:00:00,2025-05-23 00:00:00,2025-05-23 00:00:00,Closed,679.72
1518,151,2025-03-23 00:00:00,2025-03-27 00:00:00,2025-03-27 00:00:00,Closed,2156.92
1519,60,2024-12-16 00:00:00,2024-12-20 00:00:00,2024-12-20 00:00:00,Closed,3216.08
1520,153,2024-07-20 00:00:00,2024-07-25 00:00:00,2024-07-25 00:00:00,Closed,881.8
1521,141,2024-09-17 00:00:00,2024-09-20 00:00:00,2024-09-20 00:00:00,Closed,791.55
1522,193,2024-10-28 00:00:00,2024-11-02 00:00:00,2024-11-02 00:00:00,Closed,944
1523,195,2025-03-16 00:00:00,2025-03-19 00:00:00,2025-03-19 00:00:00,Closed,338.4
1524,104,2024-09-09 00:00:00,2024-09-15 00:00:00,2024-09-15 00:00:00,Closed,3530.65
1525,122,2024-09-03 00:00:00,2024-09-06 00:00:00,2024-09-06 00:00:00,Closed,3416.88
1526,126,2025-01-15 00:00:00,2025-01-19 00:00:00,2025-01-19 00:00:00,Closed,195.11
1527,59,2024-07-27 00:00:00,2024-08-03 00:00:00,2024-08-03 00:00:00,Closed,2965.68
1528,29,2025-04-24 00:00:00,2025-04-29 00:00:00,2025-04-29 00:00:00,Closed,2303.85
1529,83,2025-01-29 00:00:00,2025-02-04 00:00:00,2025-02-04 00:00:00,Closed,4842.25
1530,73,2025-03-03 00:00:00,2025-03-08 00:00:00,2025-03-08 00:00:00,Closed,656.8
1531,61,2025-04-18 00:00:00,2025-04-23 00:00:00,2025-04-23 00:00:00,Closed,984.38
1532,191,2024-08-08 00:00:00,2024-08-12 00:00:00,2024-08-12 00:00:00,Closed,415.2
1533,166,2025-05-12 00:00:00,2025-05-21 00:00:00,2025-05-21 00:00:00,Closed,1296.8
1534,56,2025-01-19 00:00:00,2025-01-22 00:00:00,2025-01-22 00:00:00,Closed,4998.9
1535,170,2024-11-23 00:00:00,2024-11-29 00:00:00,2024-11-29 00:00:00,Closed,597.25
1536,164,2024-07-26 00:00:00,2024-07-28 00:00:00,2024-07-28 00:00:00,Closed,1124.85
1537,28,2025-04-28 00:00:00,2025-05-05 00:00:00,2025-05-05 00:00:00,Closed,4760.55
1538,184,2024-08-02 00:00:00,2024-08-09 00:00:00,2024-08-09 00:00:00,Closed,2252.52
1539,155,2025-02-06 00:00:00,2025-02-07 00:00:00,2025-02-12 00:00:00,Late,1944.92
1540,20,2025-04-27 00:00:00,2025-05-01 00:00:00,2025-05-01 00:00:00,Closed,425.73
1541,140,2025-01-28 00:00:00,2025-02-03 00:00:00,2025-02-03 00:00:00,Closed,2960.85
1542,50,2024-08-14 00:00:00,2024-08-20 00:00:00,2024-08-20 00:00:00,Closed,1947.86
1543,136,2024-08-02 00:00:00,2024-08-07 00:00:00,2024-08-07 00:00:00,Closed,539.92
1544,2,2024-07-13 00:00:00,2024-07-16 00:00:00,2024-07-16 00:00:00,Closed,2716.62
1545,136,2024-07-27 00:00:00,2024-08-04 00:00:00,2024-08-04 00:00:00,Closed,2523.24
1546,170,2025-02-12 00:00:00,2025-02-17 00:00:00,2025-02-17 00:00:00,Closed,4582.45
1547,174,2024-11-09 00:00:00,2024-11-15 00:00:00,2024-11-15 00:00:00,Closed,827.54
1548,114,2024-07-10 00:00:00,2024-07-12 00:00:00,2024-07-12 00:00:00,Closed,4004.7
1549,183,2024-08-06 00:00:00,2024-08-14 00:00:00,2024-08-14 00:00:00,Closed,691.47
1550,165,2025-05-25 00:00:00,2025-05-28 00:00:00,2025-05-28 00:00:00,Closed,437.36
1551,65,2025-03-28 00:00:00,2025-04-06 00:00:00,2025-04-06 00:00:00,Closed,2961.75
1552,183,2024-08-26 00:00:00,2024-09-07 00:00:00,2024-09-07 00:00:00,Closed,1686
1553,98,2024-08-09 00:00:00,2024-08-13 00:00:00,2024-08-13 00:00:00,Closed,1816.56
1554,106,2024-10-12 00:00:00,2024-10-17 00:00:00,2024-10-17 00:00:00,Closed,876.38
1555,2,2025-04-17 00:00:00,2025-04-21 00:00:00,2025-04-21 00:00:00,Closed,1276.28
1556,7,2024-07-01 00:00:00,2024-07-05 00:00:00,2024-07-05 00:00:00,Closed,2836.4
1557,23,2024-08-21 00:00:00,2024-08-27 00:00:00,2024-08-27 00:00:00,Closed,625.56
1558,35,2024-08-09 00:00:00,2024-08-14 00:00:00,2024-08-14 00:00:00,Closed,919.68
1559,122,2024-08-31 00:00:00,2024-09-05 00:00:00,2024-09-05 00:00:00,Closed,1309.75
1560,42,2025-04-22 00:00:00,2025-04-26 00:00:00,2025-04-26 00:00:00,Closed,2782.48
1561,103,2024-07-23 00:00:00,2024-07-31 00:00:00,2024-07-31 00:00:00,Closed,1222.86
1562,7,2025-06-06 00:00:00,2025-06-10 00:00:00,2025-06-10 00:00:00,Closed,379.43
1563,138,2025-06-25 00:00:00,2025-06-27 00:00:00,2025-06-27 00:00:00,Closed,1953.99
1564,1,2024-11-21 00:00:00,2024-11-25 00:00:00,2024-11-25 00:00:00,Closed,261.66
1565,1,2024-09-02 00:00:00,2024-09-05 00:00:00,2024-09-05 00:00:00,Closed,261.66
1566,49,2024-11-12 00:00:00,2024-11-14 00:00:00,2024-11-14 00:00:00,Closed,2153.48
1567,69,2024-11-19 00:00:00,2024-11-29 00:00:00,2024-11-29 00:00:00,Closed,2502.96
1568,30,2025-05-04 00:00:00,2025-05-09 00:00:00,2025-05-09 00:00:00,Closed,415.78
1569,64,2024-09-23 00:00:00,2024-09-27 00:00:00,2024-09-27 00:00:00,Closed,2017.64
1570,97,2025-01-27 00:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,Closed,1550.84
1571,122,2025-03-29 00:00:00,2025-04-05 00:00:00,2025-04-05 00:00:00,Closed,2562.66
1572,154,2025-04-11 00:00:00,2025-04-17 00:00:00,2025-04-17 00:00:00,Closed,412.92
1573,42,2025-06-04 00:00:00,2025-06-10 00:00:00,2025-06-10 00:00:00,Closed,2401.52
1574,29,2025-01-25 00:00:00,2025-01-31 00:00:00,2025-01-31 00:00:00,Closed,1382.31
1575,176,2025-02-15 00:00:00,2025-02-16 00:00:00,2025-02-16 00:00:00,Closed,686.2
1576,148,2025-02-15 00:00:00,2025-02-17 00:00:00,2025-02-17 00:00:00,Closed,1560.94
1577,152,2025-06-17 00:00:00,2025-06-19 00:00:00,2025-06-19 00:00:00,Closed,670.64
1578,185,2024-07-02 00:00:00,2024-07-05 00:00:00,2024-07-05 00:00:00,Closed,1665.76
1579,61,2024-11-08 00:00:00,2024-11-14 00:00:00,2024-11-14 00:00:00,Closed,937.9
1580,124,2025-01-30 00:00:00,2025-01-31 00:00:00,2025-01-31 00:00:00,Closed,245.29
1581,143,2025-01-25 00:00:00,2025-01-31 00:00:00,2025-01-31 00:00:00,Closed,304.5
1582,159,2024-11-24 00:00:00,2024-11-25 00:00:00,2024-12-03 00:00:00,Late,1911.65
1583,75,2025-04-18 00:00:00,2025-04-24 00:00:00,2025-04-24 00:00:00,Closed,349.56
1584,28,2024-11-17 00:00:00,2024-11-24 00:00:00,2024-11-24 00:00:00,Closed,1904.22
1585,166,2024-12-28 00:00:00,2025-01-03 00:00:00,2025-01-03 00:00:00,Closed,1080.92
1586,26,2025-05-27 00:00:00,2025-06-04 00:00:00,2025-06-04 00:00:00,Closed,272.66
1587,65,2024-11-25 00:00:00,2024-11-30 00:00:00,2024-11-30 00:00:00,Closed,1184.7
1588,45,2024-11-05 00:00:00,2024-11-11 00:00:00,2024-11-11 00:00:00,Closed,767.68
1589,35,2025-03-02 00:00:00,2025-03-08 00:00:00,2025-03-08 00:00:00,Closed,1048.96
1590,113,2025-01-06 00:00:00,2025-01-11 00:00:00,2025-01-14 00:00:00,Late,589.87
1591,152,2025-01-09 00:00:00,2025-01-11 00:00:00,2025-01-11 00:00:00,Closed,974
1592,124,2024-11-09 00:00:00,2024-11-10 00:00:00,2024-11-10 00:00:00,Closed,1226.45
1593,106,2025-05-27 00:00:00,2025-05-31 00:00:00,2025-05-31 00:00:00,Closed,954.54
1594,114,2025-01-01 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,Closed,284.64
1595,113,2025-04-20 00:00:00,2025-04-22 00:00:00,2025-04-22 00:00:00,Closed,2949.35
1596,122,2025-01-15 00:00:00,2025-01-16 00:00:00,2025-01-16 00:00:00,Closed,785.85
1597,112,2025-03-08 00:00:00,2025-03-14 00:00:00,2025-03-14 00:00:00,Closed,636.49
1598,71,2024-08-18 00:00:00,2024-08-26 00:00:00,2024-08-26 00:00:00,Closed,797.08
1599,114,2025-04-01 00:00:00,2025-04-08 00:00:00,2025-04-08 00:00:00,Closed,1601.88
1600,26,2025-06-09 00:00:00,2025-06-12 00:00:00,2025-06-12 00:00:00,Closed,1199.42
1601,169,2024-10-24 00:00:00,2024-10-29 00:00:00,2024-10-29 00:00:00,Closed,4258.8
1602,4,2025-06-24 00:00:00,2025-06-30 00:00:00,2025-06-30 00:00:00,Closed,3109.64
1603,23,2025-01-12 00:00:00,2025-01-18 00:00:00,2025-01-18 00:00:00,Closed,2859.7
1604,90,2024-11-24 00:00:00,2024-11-28 00:00:00,2024-11-28 00:00:00,Closed,573.5
1605,20,2024-10-15 00:00:00,2024-10-20 00:00:00,2024-10-20 00:00:00,Closed,844.02
1606,161,2024-09-25 00:00:00,2024-09-29 00:00:00,2024-09-29 00:00:00,Closed,3769.8
1607,135,2024-10-12 00:00:00,2024-10-19 00:00:00,2024-10-19 00:00:00,Closed,234.88
1608,184,2025-06-14 00:00:00,2025-06-16 00:00:00,2025-06-16 00:00:00,Closed,1961.76
1609,27,2025-06-17 00:00:00,2025-06-23 00:00:00,2025-06-23 00:00:00,Closed,919.22
1610,73,2025-02-20 00:00:00,2025-02-23 00:00:00,2025-02-23 00:00:00,Closed,679.72
1611,104,2024-07-28 00:00:00,2024-07-31 00:00:00,2024-07-31 00:00:00,Closed,2455.36
1612,15,2024-10-31 00:00:00,2024-11-04 00:00:00,2024-11-04 00:00:00,Closed,868.69
1613,158,2025-01-06 00:00:00,2025-01-10 00:00:00,2025-01-10 00:00:00,Closed,3930.92
1614,183,2025-05-09 00:00:00,2025-05-21 00:00:00,2025-05-21 00:00:00,Closed,1580.56
1615,172,2024-09-24 00:00:00,2024-09-27 00:00:00,2024-09-27 00:00:00,Closed,2540.56
1616,152,2024-10-28 00:00:00,2024-11-01 00:00:00,2024-11-01 00:00:00,Closed,1319.78
1617,123,2025-01-23 00:00:00,2025-01-25 00:00:00,2025-01-25 00:00:00,Closed,1781.26
1618,105,2025-01-21 00:00:00,2025-01-26 00:00:00,2025-01-26 00:00:00,Closed,960.98
1619,44,2024-12-31 00:00:00,2025-01-03 00:00:00,2025-01-03 00:00:00,Closed,458
1620,15,2025-02-05 00:00:00,2025-02-12 00:00:00,2025-02-12 00:00:00,Closed,1869.6
1621,76,2025-01-13 00:00:00,2025-01-17 00:00:00,2025-01-17 00:00:00,Closed,155.73
1622,199,2025-05-30 00:00:00,2025-06-02 00:00:00,2025-06-02 00:00:00,Closed,3284.35
1623,66,2025-03-26 00:00:00,2025-03-30 00:00:00,2025-03-30 00:00:00,Closed,1451.1
1624,25,2024-12-15 00:00:00,2024-12-19 00:00:00,2024-12-19 00:00:00,Closed,3565.64
1625,80,2025-02-11 00:00:00,2025-02-16 00:00:00,2025-02-16 00:00:00,Closed,518.82
1626,19,2025-01-26 00:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,Closed,686.4
1627,80,2024-08-24 00:00:00,2024-08-26 00:00:00,2024-08-26 00:00:00,Closed,2075.28
1628,193,2024-12-05 00:00:00,2024-12-07 00:00:00,2024-12-07 00:00:00,Closed,2564.07
1629,82,2025-04-28 00:00:00,2025-05-02 00:00:00,2025-05-02 00:00:00,Closed,4149.75
1630,174,2025-05-23 00:00:00,2025-05-27 00:00:00,2025-05-27 00:00:00,Closed,1241.31
1631,145,2025-06-18 00:00:00,2025-06-22 00:00:00,2025-07-02 00:00:00,Late,198.88
1632,81,2024-11-04 00:00:00,2024-11-12 00:00:00,2024-11-12 00:00:00,Closed,1059.04
1633,19,2024-11-15 00:00:00,2024-11-16 00:00:00,2024-11-16 00:00:00,Closed,686.4
1634,29,2025-01-16 00:00:00,2025-01-21 00:00:00,2025-01-21 00:00:00,Closed,1843.08
1635,80,2025-03-16 00:00:00,2025-03-21 00:00:00,2025-03-21 00:00:00,Closed,760.55
1636,124,2025-05-01 00:00:00,2025-05-05 00:00:00,2025-05-05 00:00:00,Closed,245.29
1637,124,2025-01-11 00:00:00,2025-01-18 00:00:00,2025-01-18 00:00:00,Closed,1503.1
1638,97,2025-01-20 00:00:00,2025-01-23 00:00:00,2025-01-23 00:00:00,Closed,3296.24
1639,102,2024-11-26 00:00:00,2024-11-28 00:00:00,2024-11-28 00:00:00,Closed,1855.56
1640,101,2024-07-14 00:00:00,2024-07-19 00:00:00,2024-07-19 00:00:00,Closed,479.52
1641,61,2025-01-21 00:00:00,2025-01-27 00:00:00,2025-01-27 00:00:00,Closed,1968.76
1642,98,2024-08-03 00:00:00,2024-08-07 00:00:00,2024-08-07 00:00:00,Closed,639.77
1643,188,2024-12-07 00:00:00,2024-12-09 00:00:00,2024-12-09 00:00:00,Closed,2091.55
1644,28,2024-12-11 00:00:00,2024-12-14 00:00:00,2024-12-14 00:00:00,Closed,952.11
1645,172,2024-07-11 00:00:00,2024-07-13 00:00:00,2024-07-13 00:00:00,Closed,1267.74
1646,102,2024-07-23 00:00:00,2024-07-29 00:00:00,2024-07-29 00:00:00,Closed,1855.56
1647,95,2025-01-18 00:00:00,2025-01-21 00:00:00,2025-01-21 00:00:00,Closed,825.59
1648,59,2024-08-14 00:00:00,2024-08-19 00:00:00,2024-08-21 00:00:00,Late,3707.1
1649,144,2025-02-09 00:00:00,2025-02-12 00:00:00,2025-02-12 00:00:00,Closed,149.79
1650,35,2025-02-24 00:00:00,2025-02-28 00:00:00,2025-02-28 00:00:00,Closed,786.72
1651,123,2025-06-26 00:00:00,2025-06-27 00:00:00,2025-06-27 00:00:00,Closed,1235.9
1652,33,2024-09-19 00:00:00,2024-09-24 00:00:00,2024-09-24 00:00:00,Closed,546.45
1653,13,2025-05-14 00:00:00,2025-05-19 00:00:00,2025-05-19 00:00:00,Closed,409.56
1654,109,2025-04-08 00:00:00,2025-04-14 00:00:00,2025-04-14 00:00:00,Closed,630.32
1655,49,2024-07-02 00:00:00,2024-07-08 00:00:00,2024-07-08 00:00:00,Closed,1883.98
1656,170,2024-10-24 00:00:00,2024-10-31 00:00:00,2024-10-31 00:00:00,Closed,1832.98
1657,96,2025-02-23 00:00:00,2025-03-03 00:00:00,2025-03-03 00:00:00,Closed,3277
1658,109,2024-07-11 00:00:00,2024-07-19 00:00:00,2024-07-19 00:00:00,Closed,1491.22
1659,123,2025-04-01 00:00:00,2025-04-07 00:00:00,2025-04-07 00:00:00,Closed,705.12
1660,167,2024-09-16 00:00:00,2024-09-21 00:00:00,2024-09-21 00:00:00,Closed,407.3
1661,121,2024-08-02 00:00:00,2024-08-09 00:00:00,2024-08-09 00:00:00,Closed,1551.28
1662,161,2025-03-14 00:00:00,2025-03-17 00:00:00,2025-03-17 00:00:00,Closed,1384.32
1663,126,2024-12-18 00:00:00,2024-12-22 00:00:00,2024-12-22 00:00:00,Closed,374.73
1664,4,2025-01-31 00:00:00,2025-02-04 00:00:00,2025-02-04 00:00:00,Closed,3887.05
1665,155,2024-08-25 00:00:00,2024-09-01 00:00:00,2024-09-01 00:00:00,Closed,1944.92
1666,78,2025-02-24 00:00:00,2025-02-26 00:00:00,2025-02-26 00:00:00,Closed,2948.35
1667,23,2025-05-30 00:00:00,2025-06-05 00:00:00,2025-06-05 00:00:00,Closed,1563.9
1668,137,2025-02-09 00:00:00,2025-02-14 00:00:00,2025-02-14 00:00:00,Closed,186.35
1669,197,2025-06-08 00:00:00,2025-06-12 00:00:00,2025-06-12 00:00:00,Closed,1685
1670,67,2025-05-01 00:00:00,2025-05-17 00:00:00,2025-05-17 00:00:00,Closed,4203.6
1671,151,2025-01-15 00:00:00,2025-01-19 00:00:00,2025-01-19 00:00:00,Closed,598.25
1672,18,2025-03-26 00:00:00,2025-03-31 00:00:00,2025-03-31 00:00:00,Closed,604.34
1673,153,2024-11-25 00:00:00,2024-11-30 00:00:00,2024-11-30 00:00:00,Closed,4647.15
1674,9,2025-01-22 00:00:00,2025-01-27 00:00:00,2025-01-27 00:00:00,Closed,4567
